DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
K,1,81,11400,1.980106,G
B,1,81,11400,65.976938,G
K,1,81,11400,10.978162,U
B,1,81,11400,66.261954,U
K,1,81,11400,2.011580,G
B,1,81,11400,65.581795,G
K,1,81,11400,10.892206,U
B,1,81,11400,65.507308,U
K,1,81,11400,2.012644,G
B,1,81,11400,65.417251,G
K,1,91,11400,11.262116,U
B,1,91,11400,65.876903,U
K,1,91,11400,2.060234,G
B,1,91,11400,66.606657,G
K,1,91,11400,11.132114,U
B,1,91,11400,65.922885,U
K,1,91,11400,2.029729,G
B,1,91,11400,65.378894,G
K,1,91,11400,11.057594,U
B,1,91,11400,65.801246,U
K,1,91,11400,2.055600,G
B,1,91,11400,65.437820,G
K,1,101,11400,11.260662,U
B,1,101,11400,66.074850,U
K,1,101,11400,2.023638,G
B,1,101,11400,66.053679,G
K,1,101,11400,11.234518,U
B,1,101,11400,66.654466,U
K,1,101,11400,2.089782,G
B,1,101,11400,65.872115,G
K,1,101,11400,11.230795,U
B,1,101,11400,66.021576,U
K,1,101,11400,2.010563,G
B,1,101,11400,66.273778,G
K,1,111,11400,11.420539,U
B,1,111,11400,66.021815,U
K,1,111,11400,2.083263,G
B,1,111,11400,65.961806,G
K,1,111,11400,11.421277,U
B,1,111,11400,66.215232,U
K,1,111,11400,2.060462,G
B,1,111,11400,66.012945,G
K,1,111,11400,11.526820,U
B,1,111,11400,66.229326,U
K,1,111,11400,2.057696,G
B,1,111,11400,67.346850,G
K,1,121,11400,11.804067,U
B,1,121,11400,67.089855,U
K,1,121,11400,2.182755,G
B,1,121,11400,66.657555,G
K,1,121,11400,11.923851,U
B,1,121,11400,67.042502,U
K,1,121,11400,2.076616,G
B,1,121,11400,66.710233,G
K,1,121,11400,11.931601,U
B,1,121,11400,66.927840,U
K,1,121,11400,2.157351,G
B,1,121,11400,66.775952,G
K,1,1,11600,0.024257,U
B,1,1,11600,62.873683,U
K,1,1,11600,0.011159,G
B,1,1,11600,63.260620,G
K,1,1,11600,0.017922,U
B,1,1,11600,62.787134,U
K,1,1,11600,0.008472,G
B,1,1,11600,63.354357,G
K,1,1,11600,0.018868,U
B,1,1,11600,63.002419,U
K,1,1,11600,0.008695,G
B,1,1,11600,63.516188,G
K,1,11,11600,3.566935,U
B,1,11,11600,65.696438,U
K,1,11,11600,10.616753,G
B,1,11,11600,65.601165,G
K,1,11,11600,3.542291,U
B,1,11,11600,65.763903,U
K,1,11,11600,10.550687,G
B,1,11,11600,65.448569,G
K,1,11,11600,3.621450,U
B,1,11,11600,66.007159,U
K,1,11,11600,10.686354,G
B,1,11,11600,67.014893,G
K,1,21,11600,4.216811,U
B,1,21,11600,66.549035,U
K,1,21,11600,11.574563,G
B,1,21,11600,66.479087,G
K,1,21,11600,3.943382,U
B,1,21,11600,66.476467,U
K,1,21,11600,12.146239,G
B,1,21,11600,66.360625,G
K,1,21,11600,4.015164,U
B,1,21,11600,66.431040,U
K,1,21,11600,11.977806,G
B,1,21,11600,66.928377,G
K,1,31,11600,4.382722,U
B,1,31,11600,66.999453,U
K,1,31,11600,12.467550,G
B,1,31,11600,66.790937,G
K,1,31,11600,4.256678,U
B,1,31,11600,68.057801,U
K,1,31,11600,12.581504,G
B,1,31,11600,67.367307,G
K,1,31,11600,4.257170,U
B,1,31,11600,67.477141,U
K,1,31,11600,12.737167,G
B,1,31,11600,67.002600,G
K,1,41,11600,4.588622,U
B,1,41,11600,66.900398,U
K,1,41,11600,13.395599,G
B,1,41,11600,67.385548,G
K,1,41,11600,4.504070,U
B,1,41,11600,66.869163,U
K,1,41,11600,13.326220,G
B,1,41,11600,66.977182,G
K,1,41,11600,4.582634,U
B,1,41,11600,66.958853,U
K,1,41,11600,13.358545,G
B,1,41,11600,67.469176,G
K,1,51,11600,4.642645,U
B,1,51,11600,66.903511,U
K,1,51,11600,13.919368,G
B,1,51,11600,67.476148,G
K,1,51,11600,4.757087,U
B,1,51,11600,66.866949,U
K,1,51,11600,13.901409,G
B,1,51,11600,67.436091,G
K,1,51,11600,4.929567,U
B,1,51,11600,67.293849,U
K,1,51,11600,13.733140,G
B,1,51,11600,68.481377,G
K,1,61,11600,4.738959,U
B,1,61,11600,67.523893,U
K,1,61,11600,14.250924,G
B,1,61,11600,67.762194,G
K,1,61,11600,5.006241,U
B,1,61,11600,67.748716,U
K,1,61,11600,14.174661,G
B,1,61,11600,67.997151,G
K,1,61,11600,4.682834,U
B,1,61,11600,67.989958,U
K,1,61,11600,13.859241,G
B,1,61,11600,67.795665,G
K,1,71,11600,4.774344,U
B,1,71,11600,67.116268,U
K,1,71,11600,14.085752,G
B,1,71,11600,67.188311,G
K,1,71,11600,4.819573,U
B,1,71,11600,67.184413,U
K,1,71,11600,14.179144,G
B,1,71,11600,68.122283,G
K,1,71,11600,4.784662,U
B,1,71,11600,67.549838,U
K,1,71,11600,14.212367,G
B,1,71,11600,67.333834,G
K,1,81,11600,5.098560,U
B,1,81,11600,67.539155,U
K,1,81,11600,14.794173,G
B,1,81,11600,67.380996,G
K,1,81,11600,4.899077,U
B,1,81,11600,67.320094,U
K,1,81,11600,14.824261,G
B,1,81,11600,67.520393,G
K,1,81,11600,5.093252,U
B,1,81,11600,68.164023,U
K,1,81,11600,14.823683,G
B,1,81,11600,68.074964,G
K,1,91,11600,5.005923,U
B,1,91,11600,67.515719,U
K,1,91,11600,15.089180,G
B,1,91,11600,67.934216,G
K,1,91,11600,5.101689,U
B,1,91,11600,67.764173,U
K,1,91,11600,14.905298,G
B,1,91,11600,67.432386,G
K,1,91,11600,5.231487,U
B,1,91,11600,67.944803,U
K,1,91,11600,14.923709,G
B,1,91,11600,68.081328,G
K,1,101,11600,5.298605,U
B,1,101,11600,67.862133,U
K,1,101,11600,15.542837,G
B,1,101,11600,67.982338,G
K,1,101,11600,5.386936,U
B,1,101,11600,67.636997,U
K,1,101,11600,15.283375,G
B,1,101,11600,68.698964,G
K,1,101,11600,5.249856,U
B,1,101,11600,68.225944,U
K,1,101,11600,15.164982,G
B,1,101,11600,68.126370,G
K,1,111,11600,5.223684,U
B,1,111,11600,69.224184,U
K,1,111,11600,15.360089,G
B,1,111,11600,68.530438,G
K,1,111,11600,5.272850,U
B,1,111,11600,68.025835,U
K,1,111,11600,15.517754,G
B,1,111,11600,68.150964,G
K,1,111,11600,5.250823,U
B,1,111,11600,68.288206,U
K,1,111,11600,15.225528,G
B,1,111,11600,68.481514,G
K,1,121,11600,5.228136,U
B,1,121,11600,68.298348,U
K,1,121,11600,15.946282,G
B,1,121,11600,68.306213,G
K,1,121,11600,5.099974,U
B,1,121,11600,67.114846,U
K,1,121,11600,15.152546,G
B,1,121,11600,67.096847,G
K,1,121,11600,5.110241,U
B,1,121,11600,67.240966,U
K,1,121,11600,15.063641,G
B,1,121,11600,67.630886,G
K,1,1,11800,0.014925,U
B,1,1,11800,64.916554,U
K,1,1,11800,0.011686,G
B,1,1,11800,64.425279,G
K,1,1,11800,0.015190,U
B,1,1,11800,64.859616,U
K,1,1,11800,0.008806,G
B,1,1,11800,64.355399,G
K,1,1,11800,0.015669,U
B,1,1,11800,64.851016,U
K,1,1,11800,0.009269,G
B,1,1,11800,64.349773,G
K,1,11,11800,13.195874,U
B,1,11,11800,66.799729,U
K,1,11,11800,4.692038,G
B,1,11,11800,66.958057,G
K,1,11,11800,13.592590,U
B,1,11,11800,67.620817,U
K,1,11,11800,4.781513,G
B,1,11,11800,67.732790,G
K,1,11,11800,13.199419,U
B,1,11,11800,68.431870,U
K,1,11,11800,4.694882,G
B,1,11,11800,66.803562,G
K,1,21,11800,14.338468,U
B,1,21,11800,66.682802,U
K,1,21,11800,5.113336,G
B,1,21,11800,66.877814,G
K,1,21,11800,14.568005,U
B,1,21,11800,67.353156,U
K,1,21,11800,5.317959,G
B,1,21,11800,67.267136,G
K,1,21,11800,14.617202,U
B,1,21,11800,67.585099,U
K,1,21,11800,5.574255,G
B,1,21,11800,67.572718,G
K,1,31,11800,15.279785,U
B,1,31,11800,67.265066,U
K,1,31,11800,5.340046,G
B,1,31,11800,67.309044,G
K,1,31,11800,15.293765,U
B,1,31,11800,67.279182,U
K,1,31,11800,5.307572,G
B,1,31,11800,67.824598,G
K,1,31,11800,15.128495,U
B,1,31,11800,67.821782,U
K,1,31,11800,5.416453,G
B,1,31,11800,67.359227,G
K,1,41,11800,16.043551,U
B,1,41,11800,67.581246,U
K,1,41,11800,5.727540,G
B,1,41,11800,67.340110,G
K,1,41,11800,16.002591,U
B,1,41,11800,67.209515,U
K,1,41,11800,5.700487,G
B,1,41,11800,67.311547,G
K,1,41,11800,15.987486,U
B,1,41,11800,67.251977,U
K,1,41,11800,5.743829,G
B,1,41,11800,67.241059,G
K,1,51,11800,16.612698,U
B,1,51,11800,67.233315,U
K,1,51,11800,5.868956,G
B,1,51,11800,67.675612,G
K,1,51,11800,16.635184,U
B,1,51,11800,67.263805,U
K,1,51,11800,5.925750,G
B,1,51,11800,68.056795,G
K,1,51,11800,16.607760,U
B,1,51,11800,67.637777,U
K,1,51,11800,5.937808,G
B,1,51,11800,67.752125,G
K,1,61,11800,16.997289,U
B,1,61,11800,67.789668,U
K,1,61,11800,6.004201,G
B,1,61,11800,67.774710,G
K,1,61,11800,17.186387,U
B,1,61,11800,68.092299,U
K,1,61,11800,6.079623,G
B,1,61,11800,68.197307,G
K,1,61,11800,16.984726,U
B,1,61,11800,67.825777,U
K,1,61,11800,5.990738,G
B,1,61,11800,67.895594,G
K,1,71,11800,17.408954,U
B,1,71,11800,68.566710,U
K,1,71,11800,6.212218,G
B,1,71,11800,67.681679,G
K,1,71,11800,17.409089,U
B,1,71,11800,67.719427,U
K,1,71,11800,6.248154,G
B,1,71,11800,67.853191,G
K,1,71,11800,17.416279,U
B,1,71,11800,67.715946,U
K,1,71,11800,6.142152,G
B,1,71,11800,68.153941,G
K,1,81,11800,17.871267,U
B,1,81,11800,67.677024,U
K,1,81,11800,6.339527,G
B,1,81,11800,67.888232,G
K,1,81,11800,17.794466,U
B,1,81,11800,67.710094,U
K,1,81,11800,6.309504,G
B,1,81,11800,67.707019,G
K,1,81,11800,17.885916,U
B,1,81,11800,67.624316,U
K,1,81,11800,6.321288,G
B,1,81,11800,67.599710,G
K,1,91,11800,18.161966,U
B,1,91,11800,67.870850,U
K,1,91,11800,6.409921,G
B,1,91,11800,67.819996,G
K,1,91,11800,18.232052,U
B,1,91,11800,67.624243,U
K,1,91,11800,6.409243,G
B,1,91,11800,67.694654,G
K,1,91,11800,18.111977,U
B,1,91,11800,68.647564,U
K,1,91,11800,6.397729,G
B,1,91,11800,67.701916,G
K,1,101,11800,18.409314,U
B,1,101,11800,67.659907,U
K,1,101,11800,6.488187,G
B,1,101,11800,67.698642,G
K,1,101,11800,18.522571,U
B,1,101,11800,67.846127,U
K,1,101,11800,6.725386,G
B,1,101,11800,67.848419,G
K,1,101,11800,18.385744,U
B,1,101,11800,67.706535,U
K,1,101,11800,6.478603,G
B,1,101,11800,67.751998,G
K,1,111,11800,18.632285,U
B,1,111,11800,67.659828,U
K,1,111,11800,6.552113,G
B,1,111,11800,68.306689,G
K,1,111,11800,18.740630,U
B,1,111,11800,67.857141,U
K,1,111,11800,6.524224,G
B,1,111,11800,68.272139,G
K,1,111,11800,18.567576,U
B,1,111,11800,67.923589,U
K,1,111,11800,6.551488,G
B,1,111,11800,68.275584,G
K,1,121,11800,18.834292,U
B,1,121,11800,68.207837,U
K,1,121,11800,6.572976,G
B,1,121,11800,68.326282,G
K,1,121,11800,18.717397,U
B,1,121,11800,68.159279,U
K,1,121,11800,6.655941,G
B,1,121,11800,68.276556,G
K,1,121,11800,18.882979,U
B,1,121,11800,68.311190,U
K,1,121,11800,6.704108,G
B,1,121,11800,68.152461,G
K,1,1,12000,0.015260,U
B,1,1,12000,65.694932,U
K,1,1,12000,0.009135,G
B,1,1,12000,66.967482,G
K,1,1,12000,0.039429,U
B,1,1,12000,65.631084,U
K,1,1,12000,0.013873,G
B,1,1,12000,67.239356,G
K,1,1,12000,0.046825,U
B,1,1,12000,65.902292,U
K,1,1,12000,0.017946,G
B,1,1,12000,66.669210,G
K,1,11,12000,13.225027,U
B,1,11,12000,68.851196,U
K,1,11,12000,9.463469,G
B,1,11,12000,68.367307,G
K,1,11,12000,13.399245,U
B,1,11,12000,68.348956,U
K,1,11,12000,9.719951,G
B,1,11,12000,68.051666,G
K,1,11,12000,13.169293,U
B,1,11,12000,68.169202,U
K,1,11,12000,9.546654,G
B,1,11,12000,68.417123,G
K,1,21,12000,14.539238,U
B,1,21,12000,68.716756,U
K,1,21,12000,10.666075,G
B,1,21,12000,69.199336,G
K,1,21,12000,14.518368,U
B,1,21,12000,68.672026,U
K,1,21,12000,10.573248,G
B,1,21,12000,69.239403,G
K,1,21,12000,14.219265,U
B,1,21,12000,69.992996,U
K,1,21,12000,10.155672,G
B,1,21,12000,68.547246,G
K,1,31,12000,14.851819,U
B,1,31,12000,68.296908,U
K,1,31,12000,10.766561,G
B,1,31,12000,67.866799,G
K,1,31,12000,14.738425,U
B,1,31,12000,68.641213,U
K,1,31,12000,10.700667,G
B,1,31,12000,67.797519,G
K,1,31,12000,14.674902,U
B,1,31,12000,68.355205,U
K,1,31,12000,10.716865,G
B,1,31,12000,67.786237,G
K,1,41,12000,15.557153,U
B,1,41,12000,68.461994,U
K,1,41,12000,11.581560,G
B,1,41,12000,68.256402,G
K,1,41,12000,15.564070,U
B,1,41,12000,68.337352,U
K,1,41,12000,11.309210,G
B,1,41,12000,68.437160,G
K,1,41,12000,15.568331,U
B,1,41,12000,68.208170,U
K,1,41,12000,11.303497,G
B,1,41,12000,68.641992,G
K,1,51,12000,16.550422,U
B,1,51,12000,68.858076,U
K,1,51,12000,11.879326,G
B,1,51,12000,68.901848,G
K,1,51,12000,16.391326,U
B,1,51,12000,68.713767,U
K,1,51,12000,11.571733,G
B,1,51,12000,68.133481,G
K,1,51,12000,15.945814,U
B,1,51,12000,68.971344,U
K,1,51,12000,11.792662,G
B,1,51,12000,68.269346,G
K,1,61,12000,16.560028,U
B,1,61,12000,69.965785,U
K,1,61,12000,11.999378,G
B,1,61,12000,68.664313,G
K,1,61,12000,17.579218,U
B,1,61,12000,69.530552,U
K,1,61,12000,12.001933,G
B,1,61,12000,69.228107,G
K,1,61,12000,16.557070,U
B,1,61,12000,68.790831,U
K,1,61,12000,12.010773,G
B,1,61,12000,68.335885,G
K,1,71,12000,16.793194,U
B,1,71,12000,68.826237,U
K,1,71,12000,12.597481,G
B,1,71,12000,68.728544,G
K,1,71,12000,16.848555,U
B,1,71,12000,68.745778,U
K,1,71,12000,12.464866,G
B,1,71,12000,68.786821,G
K,1,71,12000,17.110226,U
B,1,71,12000,69.228270,U
K,1,71,12000,12.247436,G
B,1,71,12000,69.347999,G
K,1,81,12000,17.331479,U
B,1,81,12000,68.676572,U
K,1,81,12000,12.402985,G
B,1,81,12000,68.967312,G
K,1,81,12000,17.103388,U
B,1,81,12000,68.733385,U
K,1,81,12000,12.681071,G
B,1,81,12000,68.855079,G
K,1,81,12000,17.147019,U
B,1,81,12000,68.642322,U
K,1,81,12000,12.739729,G
B,1,81,12000,69.466110,G
K,1,91,12000,17.584714,U
B,1,91,12000,68.749120,U
K,1,91,12000,12.737783,G
B,1,91,12000,69.412793,G
K,1,91,12000,17.921819,U
B,1,91,12000,69.079981,U
K,1,91,12000,12.897892,G
B,1,91,12000,69.905620,G
K,1,91,12000,17.496399,U
B,1,91,12000,69.016692,U
K,1,91,12000,12.860774,G
B,1,91,12000,68.911340,G
K,1,101,12000,17.864108,U
B,1,101,12000,70.193521,U
K,1,101,12000,12.927354,G
B,1,101,12000,69.080317,G
K,1,101,12000,17.902289,U
B,1,101,12000,68.872337,U
K,1,101,12000,12.943308,G
B,1,101,12000,68.834419,G
K,1,101,12000,17.963120,U
B,1,101,12000,68.876397,U
K,1,101,12000,12.921224,G
B,1,101,12000,69.137253,G
K,1,111,12000,17.972131,U
B,1,111,12000,69.275542,U
K,1,111,12000,13.130836,G
B,1,111,12000,69.174848,G
K,1,111,12000,19.206017,U
B,1,111,12000,71.306236,U
K,1,111,12000,13.298298,G
B,1,111,12000,69.453067,G
K,1,111,12000,18.158681,U
B,1,111,12000,71.094514,U
K,1,111,12000,13.117343,G
B,1,111,12000,69.192984,G
K,1,121,12000,18.253291,U
B,1,121,12000,69.309139,U
K,1,121,12000,13.225794,G
B,1,121,12000,69.288764,G
K,1,121,12000,18.190533,U
B,1,121,12000,69.270345,U
K,1,121,12000,13.219405,G
B,1,121,12000,69.390545,G
K,1,121,12000,18.554401,U
B,1,121,12000,69.846133,U
K,1,121,12000,13.294737,G
B,1,121,12000,69.592153,G
K,1,1,12200,0.013059,U
B,1,1,12200,67.457094,U
K,1,1,12200,0.007380,G
B,1,1,12200,64.890829,G
K,1,1,12200,0.013072,U
B,1,1,12200,67.701032,U
K,1,1,12200,0.007451,G
B,1,1,12200,64.834392,G
K,1,1,12200,0.014407,U
B,1,1,12200,67.356495,U
K,1,1,12200,0.011379,G
B,1,1,12200,65.020305,G
K,1,11,12200,7.355367,U
B,1,11,12200,68.430239,U
K,1,11,12200,7.746774,G
B,1,11,12200,68.512851,G
K,1,11,12200,7.256195,U
B,1,11,12200,68.483119,U
K,1,11,12200,7.716720,G
B,1,11,12200,68.368760,G
K,1,11,12200,7.334279,U
B,1,11,12200,68.474272,U
K,1,11,12200,7.758601,G
B,1,11,12200,68.524364,G
K,1,21,12200,7.983566,U
B,1,21,12200,68.869829,U
K,1,21,12200,8.480535,G
B,1,21,12200,69.316372,G
K,1,21,12200,8.002767,U
B,1,21,12200,69.150154,U
K,1,21,12200,8.477241,G
B,1,21,12200,68.971160,G
K,1,21,12200,8.014509,U
B,1,21,12200,69.026775,U
K,1,21,12200,8.460398,G
B,1,21,12200,68.982721,G
K,1,31,12200,8.386842,U
B,1,31,12200,69.557581,U
K,1,31,12200,8.915019,G
B,1,31,12200,70.384569,G
K,1,31,12200,8.566166,U
B,1,31,12200,69.866026,U
K,1,31,12200,8.974438,G
B,1,31,12200,69.455265,G
K,1,31,12200,8.485703,U
B,1,31,12200,69.815012,U
K,1,31,12200,8.960739,G
B,1,31,12200,69.371750,G
K,1,41,12200,8.950784,U
B,1,41,12200,70.116924,U
K,1,41,12200,9.580261,G
B,1,41,12200,70.661340,G
K,1,41,12200,8.932562,U
B,1,41,12200,69.399271,U
K,1,41,12200,9.451814,G
B,1,41,12200,69.528474,G
K,1,41,12200,8.948664,U
B,1,41,12200,70.081455,U
K,1,41,12200,9.504960,G
B,1,41,12200,69.328342,G
K,1,51,12200,9.508896,U
B,1,51,12200,69.397971,U
K,1,51,12200,9.848452,G
B,1,51,12200,69.489915,G
K,1,51,12200,9.188887,U
B,1,51,12200,69.507188,U
K,1,51,12200,9.812159,G
B,1,51,12200,69.481169,G
K,1,51,12200,9.334707,U
B,1,51,12200,78.386151,U
K,1,51,12200,9.970305,G
B,1,51,12200,71.877863,G
K,1,61,12200,9.361615,U
B,1,61,12200,70.933239,U
K,1,61,12200,9.893872,G
B,1,61,12200,69.380925,G
K,1,61,12200,9.312551,U
B,1,61,12200,70.132345,U
K,1,61,12200,10.064420,G
B,1,61,12200,70.150960,G
K,1,61,12200,9.593498,U
B,1,61,12200,69.468378,U
K,1,61,12200,9.982400,G
B,1,61,12200,69.544161,G
K,1,71,12200,9.546216,U
B,1,71,12200,69.782332,U
K,1,71,12200,10.249538,G
B,1,71,12200,69.365717,G
K,1,71,12200,9.540360,U
B,1,71,12200,69.463533,U
K,1,71,12200,10.164409,G
B,1,71,12200,70.230782,G
K,1,71,12200,9.548327,U
B,1,71,12200,69.494310,U
K,1,71,12200,10.107975,G
B,1,71,12200,69.486006,G
K,1,81,12200,9.990479,U
B,1,81,12200,69.370919,U
K,1,81,12200,10.625377,G
B,1,81,12200,69.447421,G
K,1,81,12200,9.752304,U
B,1,81,12200,69.277850,U
K,1,81,12200,10.439046,G
B,1,81,12200,69.449108,G
K,1,81,12200,9.832907,U
B,1,81,12200,69.576902,U
K,1,81,12200,10.354730,G
B,1,81,12200,69.325357,G
K,1,91,12200,9.960382,U
B,1,91,12200,69.681893,U
K,1,91,12200,10.878270,G
B,1,91,12200,70.147512,G
K,1,91,12200,10.063204,U
B,1,91,12200,69.499846,U
K,1,91,12200,10.634453,G
B,1,91,12200,70.265223,G
K,1,91,12200,9.913880,U
B,1,91,12200,69.393870,U
K,1,91,12200,10.514916,G
B,1,91,12200,69.802405,G
K,1,101,12200,10.162454,U
B,1,101,12200,69.680494,U
K,1,101,12200,10.686611,G
B,1,101,12200,69.389822,G
K,1,101,12200,10.065262,U
B,1,101,12200,69.777142,U
K,1,101,12200,10.649110,G
B,1,101,12200,69.249236,G
K,1,101,12200,10.056684,U
B,1,101,12200,69.266238,U
K,1,101,12200,10.663650,G
B,1,101,12200,69.494728,G
K,1,111,12200,10.297294,U
B,1,111,12200,69.733186,U
K,1,111,12200,10.850287,G
B,1,111,12200,70.275683,G
K,1,111,12200,10.296418,U
B,1,111,12200,69.616858,U
K,1,111,12200,10.941701,G
B,1,111,12200,70.363082,G
K,1,111,12200,10.253437,U
B,1,111,12200,69.590430,U
K,1,111,12200,10.867701,G
B,1,111,12200,70.081403,G
K,1,121,12200,10.255603,U
B,1,121,12200,69.999610,U
K,1,121,12200,10.890855,G
B,1,121,12200,69.824567,G
K,1,121,12200,10.328095,U
B,1,121,12200,71.040983,U
K,1,121,12200,10.886203,G
B,1,121,12200,70.517267,G
K,1,121,12200,10.349335,U
B,1,121,12200,69.935415,U
K,1,121,12200,10.958589,G
B,1,121,12200,69.882700,G
K,1,1,12400,0.015845,U
B,1,1,12400,67.056351,U
K,1,1,12400,0.008021,G
B,1,1,12400,67.766101,G
K,1,1,12400,0.015754,U
B,1,1,12400,66.962991,U
K,1,1,12400,0.008031,G
B,1,1,12400,67.548812,G
K,1,1,12400,0.015936,U
B,1,1,12400,67.080392,U
K,1,1,12400,0.008176,G
B,1,1,12400,67.443607,G
K,1,11,12400,3.415883,U
B,1,11,12400,69.496337,U
K,1,11,12400,7.088782,G
B,1,11,12400,68.956041,G
K,1,11,12400,3.463756,U
B,1,11,12400,69.469787,U
K,1,11,12400,7.150891,G
B,1,11,12400,68.899438,G
K,1,11,12400,3.422524,U
B,1,11,12400,69.452355,U
K,1,11,12400,7.082982,G
B,1,11,12400,69.098696,G
K,1,21,12400,3.747482,U
B,1,21,12400,69.383977,U
K,1,21,12400,7.785132,G
B,1,21,12400,69.558603,G
K,1,21,12400,3.740633,U
B,1,21,12400,69.818409,U
K,1,21,12400,7.845025,G
B,1,21,12400,69.637607,G
K,1,21,12400,3.742377,U
B,1,21,12400,71.245483,U
K,1,21,12400,7.830144,G
B,1,21,12400,69.367978,G
K,1,31,12400,3.956679,U
B,1,31,12400,70.057452,U
K,1,31,12400,8.277769,G
B,1,31,12400,70.186788,G
K,1,31,12400,3.957760,U
B,1,31,12400,70.006721,U
K,1,31,12400,8.279445,G
B,1,31,12400,69.812816,G
K,1,31,12400,3.961991,U
B,1,31,12400,70.364261,U
K,1,31,12400,8.218304,G
B,1,31,12400,70.096197,G
K,1,41,12400,4.179919,U
B,1,41,12400,69.854196,U
K,1,41,12400,8.720259,G
B,1,41,12400,70.601371,G
K,1,41,12400,4.201141,U
B,1,41,12400,70.198605,U
K,1,41,12400,8.755622,G
B,1,41,12400,70.143032,G
K,1,41,12400,4.196074,U
B,1,41,12400,70.064342,U
K,1,41,12400,8.717429,G
B,1,41,12400,70.403309,G
K,1,51,12400,4.348697,U
B,1,51,12400,70.605525,U
K,1,51,12400,9.031520,G
B,1,51,12400,70.039984,G
K,1,51,12400,4.321024,U
B,1,51,12400,70.454899,U
K,1,51,12400,8.987829,G
B,1,51,12400,70.049939,G
K,1,51,12400,4.323465,U
B,1,51,12400,70.686502,U
K,1,51,12400,8.978095,G
B,1,51,12400,70.097029,G
K,1,61,12400,4.425372,U
B,1,61,12400,70.435112,U
K,1,61,12400,9.213857,G
B,1,61,12400,70.432829,G
K,1,61,12400,4.433952,U
B,1,61,12400,70.615603,U
K,1,61,12400,9.240184,G
B,1,61,12400,71.304433,G
K,1,61,12400,4.430126,U
B,1,61,12400,70.483176,U
K,1,61,12400,9.209360,G
B,1,61,12400,70.825970,G
K,1,71,12400,4.526749,U
B,1,71,12400,70.611889,U
K,1,71,12400,9.526675,G
B,1,71,12400,70.677978,G
K,1,71,12400,4.539783,U
B,1,71,12400,70.838338,U
K,1,71,12400,9.454895,G
B,1,71,12400,70.491358,G
K,1,71,12400,4.545083,U
B,1,71,12400,70.373358,U
K,1,71,12400,9.441158,G
B,1,71,12400,70.604908,G
K,1,81,12400,4.636829,U
B,1,81,12400,70.575223,U
K,1,81,12400,9.687481,G
B,1,81,12400,70.542493,G
K,1,81,12400,4.653839,U
B,1,81,12400,70.702324,U
K,1,81,12400,9.695671,G
B,1,81,12400,70.281008,G
K,1,81,12400,4.708108,U
B,1,81,12400,70.889952,U
K,1,81,12400,9.655869,G
B,1,81,12400,70.770312,G
K,1,91,12400,4.717188,U
B,1,91,12400,70.813935,U
K,1,91,12400,9.857558,G
B,1,91,12400,70.349628,G
K,1,91,12400,4.719924,U
B,1,91,12400,70.582062,U
K,1,91,12400,9.821167,G
B,1,91,12400,70.634816,G
K,1,91,12400,4.717192,U
B,1,91,12400,70.353204,U
K,1,91,12400,9.801013,G
B,1,91,12400,70.763954,G
K,1,101,12400,4.772013,U
B,1,101,12400,70.554487,U
K,1,101,12400,9.982672,G
B,1,101,12400,70.925744,G
K,1,101,12400,4.797118,U
B,1,101,12400,70.693486,U
K,1,101,12400,9.984011,G
B,1,101,12400,71.373123,G
K,1,101,12400,4.890196,U
B,1,101,12400,71.346016,U
K,1,101,12400,10.037346,G
B,1,101,12400,71.167436,G
K,1,111,12400,4.825521,U
B,1,111,12400,70.906195,U
K,1,111,12400,10.052194,G
B,1,111,12400,70.811018,G
K,1,111,12400,4.834727,U
B,1,111,12400,70.477281,U
K,1,111,12400,10.053075,G
B,1,111,12400,70.538664,G
K,1,111,12400,4.823436,U
B,1,111,12400,70.515211,U
K,1,111,12400,10.058768,G
B,1,111,12400,70.728966,G
K,1,121,12400,4.865344,U
B,1,121,12400,71.472159,U
K,1,121,12400,10.179332,G
B,1,121,12400,71.070775,G
K,1,121,12400,4.877383,U
B,1,121,12400,71.185111,U
K,1,121,12400,10.173621,G
B,1,121,12400,71.561672,G
K,1,121,12400,4.925308,U
B,1,121,12400,71.043002,U
K,1,121,12400,10.147087,G
B,1,121,12400,71.114867,G
K,1,1,12600,0.012909,U
B,1,1,12600,69.477007,U
K,1,1,12600,0.008552,G
B,1,1,12600,68.418718,G
K,1,1,12600,0.015050,U
B,1,1,12600,69.547282,U
K,1,1,12600,0.008881,G
B,1,1,12600,68.813779,G
K,1,1,12600,0.017386,U
B,1,1,12600,69.939513,U
K,1,1,12600,0.009278,G
B,1,1,12600,68.650083,G
K,1,11,12600,11.330173,U
B,1,11,12600,70.534504,U
K,1,11,12600,3.582332,G
B,1,11,12600,70.189136,G
K,1,11,12600,11.338570,U
B,1,11,12600,70.486287,U
K,1,11,12600,3.560029,G
B,1,11,12600,70.019114,G
K,1,11,12600,11.460983,U
B,1,11,12600,70.651259,U
K,1,11,12600,3.526542,G
B,1,11,12600,70.162845,G
K,1,21,12600,12.612453,U
B,1,21,12600,71.724619,U
K,1,21,12600,4.022075,G
B,1,21,12600,72.162490,G
K,1,21,12600,12.596291,U
B,1,21,12600,70.819095,U
K,1,21,12600,3.896617,G
B,1,21,12600,70.664370,G
K,1,21,12600,13.346900,U
B,1,21,12600,77.050776,U
