DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
B,2,4929,5600,2.199667,G
Q,2,4929,5600,3.857251,U
Q,2,4929,5600,3.523600,G
K,2,4929,5600,4.701799,U
B,2,4929,5600,2.178886,U
K,2,4929,5600,4.280405,G
B,2,4929,5600,2.126027,G
Q,2,4929,5600,3.876860,U
Q,2,4929,5600,3.691702,G
K,2,5377,5600,4.241778,U
B,2,5377,5600,2.163466,U
K,2,5377,5600,3.607329,G
B,2,5377,5600,2.174355,G
Q,2,5377,5600,3.144189,U
Q,2,5377,5600,2.856931,G
K,2,5377,5600,4.267037,U
B,2,5377,5600,2.144026,U
K,2,5377,5600,3.740047,G
B,2,5377,5600,2.264318,G
Q,2,5377,5600,3.404806,U
Q,2,5377,5600,3.205700,G
K,2,5377,5600,4.252779,U
B,2,5377,5600,2.177720,U
K,2,5377,5600,3.863274,G
B,2,5377,5600,2.238124,G
Q,2,5377,5600,3.232963,U
Q,2,5377,5600,2.976877,G
K,2,1,5800,0.036042,U
B,2,1,5800,0.139595,U
K,2,1,5800,0.049839,G
B,2,1,5800,0.141571,G
Q,2,1,5800,0.055897,U
Q,2,1,5800,0.091494,G
K,2,1,5800,0.034424,U
B,2,1,5800,0.136981,U
K,2,1,5800,0.049117,G
B,2,1,5800,0.137807,G
Q,2,1,5800,0.054081,U
Q,2,1,5800,0.090418,G
K,2,1,5800,0.034375,U
B,2,1,5800,0.135981,U
K,2,1,5800,0.049199,G
B,2,1,5800,0.136754,G
Q,2,1,5800,0.053894,U
Q,2,1,5800,0.090174,G
K,2,465,5800,5.383843,U
B,2,465,5800,0.893008,U
K,2,465,5800,7.251189,G
B,2,465,5800,0.822199,G
Q,2,465,5800,2.257111,U
Q,2,465,5800,4.616229,G
K,2,465,5800,5.385693,U
B,2,465,5800,0.896282,U
K,2,465,5800,7.249037,G
B,2,465,5800,0.824875,G
Q,2,465,5800,2.274049,U
Q,2,465,5800,4.592453,G
K,2,465,5800,5.389454,U
B,2,465,5800,0.898057,U
K,2,465,5800,7.250561,G
B,2,465,5800,0.824244,G
Q,2,465,5800,2.255683,U
Q,2,465,5800,4.599452,G
K,2,929,5800,6.800461,U
B,2,929,5800,0.835540,U
K,2,929,5800,9.751311,G
B,2,929,5800,0.742669,G
Q,2,929,5800,2.961293,U
Q,2,929,5800,5.609425,G
K,2,929,5800,6.672898,U
B,2,929,5800,0.819515,U
K,2,929,5800,9.556986,G
B,2,929,5800,0.727431,G
Q,2,929,5800,2.897237,U
Q,2,929,5800,5.599278,G
K,2,929,5800,6.730191,U
B,2,929,5800,0.830634,U
K,2,929,5800,9.569911,G
B,2,929,5800,0.733430,G
Q,2,929,5800,2.903943,U
Q,2,929,5800,5.680524,G
K,2,1393,5800,7.019478,U
B,2,1393,5800,2.012459,U
K,2,1393,5800,11.319074,G
B,2,1393,5800,1.835073,G
Q,2,1393,5800,2.901869,U
Q,2,1393,5800,5.350430,G
K,2,1393,5800,6.890004,U
B,2,1393,5800,2.177081,U
K,2,1393,5800,11.010793,G
B,2,1393,5800,1.854003,G
Q,2,1393,5800,2.907852,U
Q,2,1393,5800,5.352717,G
K,2,1393,5800,6.879110,U
B,2,1393,5800,2.009850,U
K,2,1393,5800,11.015778,G
B,2,1393,5800,1.829964,G
Q,2,1393,5800,2.903382,U
Q,2,1393,5800,5.339491,G
K,2,1857,5800,6.656580,U
B,2,1857,5800,1.907690,U
K,2,1857,5800,11.385428,G
B,2,1857,5800,1.684427,G
Q,2,1857,5800,3.027714,U
Q,2,1857,5800,5.031246,G
K,2,1857,5800,6.657648,U
B,2,1857,5800,1.862630,U
K,2,1857,5800,11.336928,G
B,2,1857,5800,1.692472,G
Q,2,1857,5800,3.031805,U
Q,2,1857,5800,5.031275,G
K,2,1857,5800,6.655856,U
B,2,1857,5800,1.897677,U
K,2,1857,5800,11.428889,G
B,2,1857,5800,1.686452,G
Q,2,1857,5800,3.070883,U
Q,2,1857,5800,5.039466,G
K,2,2321,5800,6.668170,U
B,2,2321,5800,1.879690,U
K,2,2321,5800,11.014183,G
B,2,2321,5800,1.785095,G
Q,2,2321,5800,3.613608,U
Q,2,2321,5800,4.994857,G
K,2,2321,5800,6.661298,U
B,2,2321,5800,1.875227,U
K,2,2321,5800,11.096911,G
B,2,2321,5800,1.781195,G
Q,2,2321,5800,3.589671,U
Q,2,2321,5800,4.952177,G
K,2,2321,5800,6.644377,U
B,2,2321,5800,1.868275,U
K,2,2321,5800,10.978966,G
B,2,2321,5800,1.785485,G
Q,2,2321,5800,3.583429,U
Q,2,2321,5800,4.936685,G
K,2,2785,5800,6.797409,U
B,2,2785,5800,1.908982,U
K,2,2785,5800,10.224193,G
B,2,2785,5800,1.789659,G
Q,2,2785,5800,3.770476,U
Q,2,2785,5800,5.117911,G
K,2,2785,5800,6.779390,U
B,2,2785,5800,1.903220,U
K,2,2785,5800,10.180182,G
B,2,2785,5800,1.792331,G
Q,2,2785,5800,3.765704,U
Q,2,2785,5800,5.112505,G
K,2,2785,5800,6.776579,U
B,2,2785,5800,1.989866,U
K,2,2785,5800,10.170103,G
B,2,2785,5800,1.798774,G
Q,2,2785,5800,3.766659,U
Q,2,2785,5800,5.108930,G
K,2,3249,5800,6.907170,U
B,2,3249,5800,1.520862,U
K,2,3249,5800,9.095832,G
B,2,3249,5800,1.985997,G
Q,2,3249,5800,3.667924,U
Q,2,3249,5800,5.576189,G
K,2,3249,5800,6.885459,U
B,2,3249,5800,1.519088,U
K,2,3249,5800,9.056928,G
B,2,3249,5800,2.001801,G
Q,2,3249,5800,3.664687,U
Q,2,3249,5800,5.556600,G
K,2,3249,5800,6.888918,U
B,2,3249,5800,1.516451,U
K,2,3249,5800,9.198047,G
B,2,3249,5800,1.983468,G
Q,2,3249,5800,3.665218,U
Q,2,3249,5800,5.554695,G
K,2,3713,5800,6.947551,U
B,2,3713,5800,1.709211,U
K,2,3713,5800,7.837538,G
B,2,3713,5800,1.586639,G
Q,2,3713,5800,3.987350,U
Q,2,3713,5800,5.875292,G
K,2,3713,5800,6.943109,U
B,2,3713,5800,1.714790,U
K,2,3713,5800,7.839450,G
B,2,3713,5800,1.588939,G
Q,2,3713,5800,3.906261,U
Q,2,3713,5800,5.985848,G
K,2,3713,5800,6.927563,U
B,2,3713,5800,1.708489,U
K,2,3713,5800,7.821500,G
B,2,3713,5800,1.584854,G
Q,2,3713,5800,3.886353,U
Q,2,3713,5800,5.870015,G
K,2,4177,5800,6.641334,U
B,2,4177,5800,1.403945,U
K,2,4177,5800,6.634817,G
B,2,4177,5800,2.543699,G
Q,2,4177,5800,4.609771,U
Q,2,4177,5800,5.966106,G
K,2,4177,5800,6.714081,U
B,2,4177,5800,1.412521,U
K,2,4177,5800,6.632837,G
B,2,4177,5800,2.637305,G
Q,2,4177,5800,4.567393,U
Q,2,4177,5800,5.957604,G
K,2,4177,5800,6.808352,U
B,2,4177,5800,1.409953,U
K,2,4177,5800,6.650128,G
B,2,4177,5800,2.539006,G
Q,2,4177,5800,4.680402,U
Q,2,4177,5800,6.256772,G
K,2,4641,5800,5.680734,U
B,2,4641,5800,2.437913,U
K,2,4641,5800,5.377194,G
B,2,4641,5800,2.219966,G
Q,2,4641,5800,4.218690,U
Q,2,4641,5800,5.147425,G
K,2,4641,5800,5.595938,U
B,2,4641,5800,2.388281,U
K,2,4641,5800,5.352146,G
B,2,4641,5800,2.197599,G
Q,2,4641,5800,4.222473,U
Q,2,4641,5800,5.361329,G
K,2,4641,5800,5.609372,U
B,2,4641,5800,2.398517,U
K,2,4641,5800,5.380145,G
B,2,4641,5800,2.197841,G
Q,2,4641,5800,4.175786,U
Q,2,4641,5800,5.111009,G
K,2,5105,5800,4.357813,U
B,2,5105,5800,2.469644,U
K,2,5105,5800,3.990449,G
B,2,5105,5800,2.216259,G
Q,2,5105,5800,3.745352,U
Q,2,5105,5800,4.068490,G
K,2,5105,5800,4.403007,U
B,2,5105,5800,2.446661,U
K,2,5105,5800,4.001942,G
B,2,5105,5800,2.215073,G
Q,2,5105,5800,3.770342,U
Q,2,5105,5800,3.999847,G
K,2,5105,5800,4.340279,U
B,2,5105,5800,2.434881,U
K,2,5105,5800,3.976009,G
B,2,5105,5800,2.283980,G
Q,2,5105,5800,3.719599,U
Q,2,5105,5800,3.982088,G
K,2,5569,5800,3.134853,U
B,2,5569,5800,2.450057,U
K,2,5569,5800,2.617985,G
B,2,5569,5800,2.187899,G
Q,2,5569,5800,3.332866,U
Q,2,5569,5800,2.875541,G
K,2,5569,5800,3.130870,U
B,2,5569,5800,2.454076,U
K,2,5569,5800,2.620386,G
B,2,5569,5800,2.189464,G
Q,2,5569,5800,3.325084,U
Q,2,5569,5800,2.878450,G
K,2,5569,5800,3.229631,U
B,2,5569,5800,2.464414,U
K,2,5569,5800,2.645657,G
B,2,5569,5800,2.341519,G
Q,2,5569,5800,3.364234,U
Q,2,5569,5800,2.884117,G
K,2,1,6000,0.038242,U
B,2,1,6000,0.143176,U
K,2,1,6000,0.011345,G
B,2,1,6000,0.134233,G
Q,2,1,6000,0.084857,U
Q,2,1,6000,0.069287,G
K,2,1,6000,0.037097,U
B,2,1,6000,0.141142,U
K,2,1,6000,0.011313,G
B,2,1,6000,0.134385,G
Q,2,1,6000,0.083647,U
Q,2,1,6000,0.068449,G
K,2,1,6000,0.036883,U
B,2,1,6000,0.139188,U
K,2,1,6000,0.011676,G
B,2,1,6000,0.131943,G
Q,2,1,6000,0.082816,U
Q,2,1,6000,0.068888,G
K,2,481,6000,1.228812,U
B,2,481,6000,0.857900,U
K,2,481,6000,0.819333,G
B,2,481,6000,0.560963,G
Q,2,481,6000,3.888285,U
Q,2,481,6000,3.933008,G
K,2,481,6000,1.121445,U
B,2,481,6000,0.860116,U
K,2,481,6000,0.742843,G
B,2,481,6000,0.561053,G
Q,2,481,6000,3.843583,U
Q,2,481,6000,3.905590,G
K,2,481,6000,1.122313,U
B,2,481,6000,0.853315,U
K,2,481,6000,0.742353,G
B,2,481,6000,0.559553,G
Q,2,481,6000,3.845703,U
Q,2,481,6000,3.900271,G
K,2,961,6000,1.573017,U
B,2,961,6000,0.666063,U
K,2,961,6000,1.202062,G
B,2,961,6000,1.214306,G
Q,2,961,6000,4.756227,U
Q,2,961,6000,4.974071,G
K,2,961,6000,1.574313,U
B,2,961,6000,0.669248,U
K,2,961,6000,1.202168,G
B,2,961,6000,1.228770,G
Q,2,961,6000,5.353857,U
Q,2,961,6000,5.130894,G
K,2,961,6000,1.669836,U
B,2,961,6000,0.674498,U
K,2,961,6000,1.236659,G
B,2,961,6000,1.224746,G
Q,2,961,6000,4.772378,U
Q,2,961,6000,5.150219,G
K,2,1441,6000,1.750393,U
B,2,1441,6000,1.596717,U
K,2,1441,6000,1.751488,G
B,2,1441,6000,1.288075,G
Q,2,1441,6000,5.073777,U
Q,2,1441,6000,5.208797,G
K,2,1441,6000,1.818771,U
B,2,1441,6000,1.624782,U
K,2,1441,6000,1.827411,G
B,2,1441,6000,1.299363,G
Q,2,1441,6000,5.131903,U
Q,2,1441,6000,5.407981,G
K,2,1441,6000,1.742394,U
B,2,1441,6000,1.598223,U
K,2,1441,6000,1.747797,G
B,2,1441,6000,1.278388,G
Q,2,1441,6000,5.069306,U
Q,2,1441,6000,5.226944,G
K,2,1921,6000,2.061131,U
B,2,1921,6000,1.474494,U
K,2,1921,6000,2.039500,G
B,2,1921,6000,1.321295,G
Q,2,1921,6000,6.145420,U
Q,2,1921,6000,6.446275,G
K,2,1921,6000,2.053158,U
B,2,1921,6000,1.468738,U
K,2,1921,6000,2.036074,G
B,2,1921,6000,1.318956,G
Q,2,1921,6000,6.201281,U
Q,2,1921,6000,6.456562,G
K,2,1921,6000,2.066447,U
B,2,1921,6000,1.562639,U
K,2,1921,6000,2.038187,G
B,2,1921,6000,1.320358,G
Q,2,1921,6000,6.178361,U
Q,2,1921,6000,6.447749,G
K,2,2401,6000,3.353509,U
B,2,2401,6000,1.399101,U
K,2,2401,6000,3.505641,G
B,2,2401,6000,1.041966,G
Q,2,2401,6000,7.372495,U
Q,2,2401,6000,7.587260,G
K,2,2401,6000,3.352476,U
B,2,2401,6000,1.427926,U
K,2,2401,6000,3.531411,G
B,2,2401,6000,1.040389,G
Q,2,2401,6000,7.359752,U
Q,2,2401,6000,7.590383,G
K,2,2401,6000,3.352122,U
B,2,2401,6000,1.395619,U
K,2,2401,6000,3.491946,G
B,2,2401,6000,1.038959,G
Q,2,2401,6000,7.349055,U
Q,2,2401,6000,7.584730,G
K,2,2881,6000,4.214873,U
B,2,2881,6000,1.420586,U
K,2,2881,6000,4.468539,G
B,2,2881,6000,2.676478,G
Q,2,2881,6000,7.587104,U
Q,2,2881,6000,7.844923,G
K,2,2881,6000,4.130263,U
B,2,2881,6000,1.386138,U
K,2,2881,6000,4.314191,G
B,2,2881,6000,2.661729,G
Q,2,2881,6000,7.505554,U
Q,2,2881,6000,7.685281,G
K,2,2881,6000,4.119613,U
B,2,2881,6000,1.382396,U
K,2,2881,6000,4.256721,G
B,2,2881,6000,2.624241,G
Q,2,2881,6000,7.492759,U
Q,2,2881,6000,7.677293,G
K,2,3361,6000,4.174406,U
B,2,3361,6000,2.787322,U
K,2,3361,6000,4.168918,G
B,2,3361,6000,2.625934,G
Q,2,3361,6000,6.842598,U
Q,2,3361,6000,7.189755,G
K,2,3361,6000,4.179340,U
B,2,3361,6000,2.881160,U
K,2,3361,6000,4.177670,G
B,2,3361,6000,2.630960,G
Q,2,3361,6000,6.831335,U
Q,2,3361,6000,7.039523,G
K,2,3361,6000,4.178438,U
B,2,3361,6000,2.785814,U
K,2,3361,6000,4.160569,G
B,2,3361,6000,2.681034,G
Q,2,3361,6000,6.834966,U
Q,2,3361,6000,7.003658,G
K,2,3841,6000,4.375191,U
B,2,3841,6000,2.499990,U
K,2,3841,6000,4.534698,G
B,2,3841,6000,2.550944,G
Q,2,3841,6000,6.161072,U
Q,2,3841,6000,6.303155,G
K,2,3841,6000,4.395814,U
B,2,3841,6000,2.499136,U
K,2,3841,6000,4.547223,G
B,2,3841,6000,2.550457,G
Q,2,3841,6000,6.171348,U
Q,2,3841,6000,6.389187,G
K,2,3841,6000,4.379876,U
B,2,3841,6000,2.496599,U
K,2,3841,6000,4.628984,G
B,2,3841,6000,2.559427,G
Q,2,3841,6000,6.164937,U
Q,2,3841,6000,6.309187,G
K,2,4321,6000,5.185546,U
B,2,4321,6000,2.370114,U
K,2,4321,6000,5.211186,G
B,2,4321,6000,2.339983,G
Q,2,4321,6000,5.613181,U
Q,2,4321,6000,5.786183,G
K,2,4321,6000,5.169487,U
B,2,4321,6000,2.367264,U
K,2,4321,6000,5.205442,G
B,2,4321,6000,2.337046,G
Q,2,4321,6000,5.610292,U
Q,2,4321,6000,5.780405,G
K,2,4321,6000,5.180400,U
B,2,4321,6000,2.421363,U
K,2,4321,6000,5.291122,G
B,2,4321,6000,2.344973,G
Q,2,4321,6000,5.625004,U
Q,2,4321,6000,5.852229,G
K,2,4801,6000,5.042055,U
B,2,4801,6000,2.551661,U
K,2,4801,6000,5.193065,G
B,2,4801,6000,2.244227,G
Q,2,4801,6000,5.025008,U
Q,2,4801,6000,5.159763,G
K,2,4801,6000,5.054921,U
B,2,4801,6000,2.551047,U
K,2,4801,6000,5.280928,G
B,2,4801,6000,2.209268,G
Q,2,4801,6000,5.025277,U
Q,2,4801,6000,5.160484,G
K,2,4801,6000,5.046092,U
B,2,4801,6000,2.544370,U
K,2,4801,6000,5.194946,G
B,2,4801,6000,2.211186,G
Q,2,4801,6000,5.023457,U
Q,2,4801,6000,5.151061,G
K,2,5281,6000,4.757371,U
B,2,5281,6000,2.559912,U
K,2,5281,6000,4.965557,G
B,2,5281,6000,2.250440,G
Q,2,5281,6000,4.373345,U
Q,2,5281,6000,4.369990,G
K,2,5281,6000,4.749024,U
B,2,5281,6000,2.564864,U
K,2,5281,6000,5.003110,G
B,2,5281,6000,2.261721,G
Q,2,5281,6000,4.265703,U
Q,2,5281,6000,4.377045,G
K,2,5281,6000,4.750056,U
B,2,5281,6000,2.542651,U
K,2,5281,6000,4.943091,G
B,2,5281,6000,2.256898,G
Q,2,5281,6000,4.269266,U
Q,2,5281,6000,4.367314,G
K,2,5761,6000,4.506931,U
B,2,5761,6000,2.641221,U
K,2,5761,6000,4.892131,G
B,2,5761,6000,2.249744,G
Q,2,5761,6000,3.215785,U
Q,2,5761,6000,3.274019,G
K,2,5761,6000,4.497194,U
B,2,5761,6000,2.613220,U
K,2,5761,6000,4.809139,G
B,2,5761,6000,2.229242,G
Q,2,5761,6000,3.220424,U
Q,2,5761,6000,3.267453,G
K,2,5761,6000,4.920759,U
B,2,5761,6000,2.653922,U
K,2,5761,6000,4.898226,G
B,2,5761,6000,2.237316,G
Q,2,5761,6000,3.253997,U
Q,2,5761,6000,3.412551,G
K,2,1,6200,0.025547,U
B,2,1,6200,0.182256,U
K,2,1,6200,0.039801,G
B,2,1,6200,0.167808,G
Q,2,1,6200,0.095804,U
Q,2,1,6200,0.188956,G
K,2,1,6200,0.024565,U
B,2,1,6200,0.187980,U
K,2,1,6200,0.039319,G
B,2,1,6200,0.335548,G
Q,2,1,6200,0.091559,U
Q,2,1,6200,0.195812,G
K,2,1,6200,0.024317,U
B,2,1,6200,0.143236,U
K,2,1,6200,0.039194,G
B,2,1,6200,0.136051,G
Q,2,1,6200,0.089781,U
Q,2,1,6200,0.186679,G
K,2,497,6200,0.930804,U
B,2,497,6200,0.695536,U
K,2,497,6200,5.367709,G
B,2,497,6200,0.536753,G
Q,2,497,6200,4.182565,U
Q,2,497,6200,9.817325,G
K,2,497,6200,0.928751,U
B,2,497,6200,0.692508,U
K,2,497,6200,5.347553,G
B,2,497,6200,0.536076,G
Q,2,497,6200,4.172393,U
Q,2,497,6200,9.748863,G
K,2,497,6200,0.946104,U
B,2,497,6200,0.700810,U
K,2,497,6200,5.368722,G
B,2,497,6200,0.538606,G
Q,2,497,6200,4.179126,U
Q,2,497,6200,9.837171,G
K,2,993,6200,1.210503,U
B,2,993,6200,0.640693,U
K,2,993,6200,6.430506,G
B,2,993,6200,1.272501,G
Q,2,993,6200,5.421526,U
Q,2,993,6200,11.720910,G
K,2,993,6200,1.182138,U
B,2,993,6200,0.640204,U
K,2,993,6200,6.402035,G
B,2,993,6200,1.269418,G
Q,2,993,6200,5.390411,U
Q,2,993,6200,11.604184,G
K,2,993,6200,1.187411,U
B,2,993,6200,0.641449,U
K,2,993,6200,6.402522,G
B,2,993,6200,1.268401,G
Q,2,993,6200,5.393497,U
Q,2,993,6200,11.607264,G
K,2,1489,6200,1.596897,U
B,2,1489,6200,1.172201,U
K,2,1489,6200,6.727010,G
B,2,1489,6200,1.178244,G
Q,2,1489,6200,5.698179,U
Q,2,1489,6200,11.751456,G
K,2,1489,6200,1.600043,U
B,2,1489,6200,1.176246,U
K,2,1489,6200,6.701434,G
B,2,1489,6200,1.176038,G
Q,2,1489,6200,5.668316,U
Q,2,1489,6200,11.846041,G
K,2,1489,6200,1.593821,U
B,2,1489,6200,1.171313,U
K,2,1489,6200,6.697007,G
B,2,1489,6200,1.169549,G
Q,2,1489,6200,5.665817,U
Q,2,1489,6200,11.736708,G
K,2,1985,6200,2.183252,U
B,2,1985,6200,1.484664,U
K,2,1985,6200,8.515461,G
B,2,1985,6200,2.573957,G
Q,2,1985,6200,6.754209,U
Q,2,1985,6200,11.429986,G
K,2,1985,6200,2.192040,U
B,2,1985,6200,1.372227,U
K,2,1985,6200,8.483937,G
B,2,1985,6200,2.570440,G
Q,2,1985,6200,6.776098,U
Q,2,1985,6200,11.458401,G
K,2,1985,6200,2.201083,U
B,2,1985,6200,1.372298,U
K,2,1985,6200,8.470210,G
B,2,1985,6200,2.576841,G
Q,2,1985,6200,6.767411,U
Q,2,1985,6200,11.454769,G
K,2,2481,6200,3.823774,U
B,2,2481,6200,1.338866,U
K,2,2481,6200,9.548445,G
B,2,2481,6200,2.513401,G
Q,2,2481,6200,7.972686,U
Q,2,2481,6200,11.021617,G
K,2,2481,6200,3.767576,U
B,2,2481,6200,1.434713,U
K,2,2481,6200,9.535341,G
B,2,2481,6200,2.524566,G
Q,2,2481,6200,7.980963,U
Q,2,2481,6200,10.997441,G
K,2,2481,6200,3.766138,U
B,2,2481,6200,1.332992,U
K,2,2481,6200,9.529717,G
B,2,2481,6200,2.507553,G
Q,2,2481,6200,7.973004,U
Q,2,2481,6200,10.988663,G
K,2,2977,6200,4.595836,U
B,2,2977,6200,3.189772,U
K,2,2977,6200,9.372039,G
B,2,2977,6200,2.148091,G
Q,2,2977,6200,8.181388,U
Q,2,2977,6200,10.432636,G
K,2,2977,6200,4.604530,U
B,2,2977,6200,3.315767,U
K,2,2977,6200,9.376203,G
B,2,2977,6200,2.182161,G
Q,2,2977,6200,8.045650,U
Q,2,2977,6200,10.027070,G
K,2,2977,6200,4.595341,U
B,2,2977,6200,3.288212,U
K,2,2977,6200,9.368490,G
B,2,2977,6200,2.144674,G
Q,2,2977,6200,8.028451,U
Q,2,2977,6200,10.028693,G
K,2,3473,6200,4.426326,U
B,2,3473,6200,3.096241,U
K,2,3473,6200,8.743401,G
B,2,3473,6200,2.182408,G
Q,2,3473,6200,7.453918,U
Q,2,3473,6200,8.993669,G
K,2,3473,6200,4.400227,U
B,2,3473,6200,3.102608,U
K,2,3473,6200,8.700824,G
B,2,3473,6200,2.173431,G
Q,2,3473,6200,7.413786,U
Q,2,3473,6200,8.866327,G
K,2,3473,6200,4.363473,U
B,2,3473,6200,3.103397,U
K,2,3473,6200,8.691460,G
B,2,3473,6200,2.177006,G
Q,2,3473,6200,7.500533,U
Q,2,3473,6200,8.865021,G
K,2,3969,6200,4.613644,U
B,2,3969,6200,2.678957,U
K,2,3969,6200,7.969001,G
B,2,3969,6200,2.532664,G
Q,2,3969,6200,6.644870,U
Q,2,3969,6200,7.743539,G
K,2,3969,6200,4.620002,U
B,2,3969,6200,2.677006,U
K,2,3969,6200,7.966387,G
B,2,3969,6200,2.546409,G
Q,2,3969,6200,6.626909,U
Q,2,3969,6200,7.628403,G
K,2,3969,6200,4.611478,U
B,2,3969,6200,2.681242,U
K,2,3969,6200,7.988503,G
B,2,3969,6200,2.542635,G
Q,2,3969,6200,6.639334,U
Q,2,3969,6200,7.646157,G
K,2,4465,6200,5.290238,U
B,2,4465,6200,2.710206,U
K,2,4465,6200,7.454275,G
B,2,4465,6200,2.666635,G
Q,2,4465,6200,6.051508,U
Q,2,4465,6200,6.423566,G
K,2,4465,6200,5.273659,U
B,2,4465,6200,2.700303,U
K,2,4465,6200,7.303050,G
B,2,4465,6200,2.582170,G
Q,2,4465,6200,6.058431,U
Q,2,4465,6200,6.400704,G
K,2,4465,6200,5.289994,U
B,2,4465,6200,2.703517,U
K,2,4465,6200,7.305389,G
B,2,4465,6200,2.661487,G
Q,2,4465,6200,6.052289,U
Q,2,4465,6200,6.409019,G
K,2,4961,6200,5.220288,U
B,2,4961,6200,2.637043,U
K,2,4961,6200,6.451151,G
B,2,4961,6200,2.475378,G
Q,2,4961,6200,5.413923,U
Q,2,4961,6200,5.039751,G
K,2,4961,6200,5.183974,U
B,2,4961,6200,2.632073,U
K,2,4961,6200,6.277665,G
B,2,4961,6200,2.467817,G
Q,2,4961,6200,5.407071,U
Q,2,4961,6200,5.055682,G
K,2,4961,6200,5.180867,U
B,2,4961,6200,2.613352,U
K,2,4961,6200,6.260088,G
B,2,4961,6200,2.546955,G
Q,2,4961,6200,5.396295,U
Q,2,4961,6200,5.042943,G
K,2,5457,6200,4.904630,U
B,2,5457,6200,1.981308,U
K,2,5457,6200,5.005228,G
B,2,5457,6200,2.354867,G
Q,2,5457,6200,4.527135,U
Q,2,5457,6200,3.653217,G
K,2,5457,6200,4.940323,U
B,2,5457,6200,1.992408,U
K,2,5457,6200,5.011149,G
B,2,5457,6200,2.375672,G
Q,2,5457,6200,4.536960,U
Q,2,5457,6200,3.759084,G
K,2,5457,6200,4.930377,U
B,2,5457,6200,1.981836,U
K,2,5457,6200,5.038744,G
B,2,5457,6200,2.495855,G
Q,2,5457,6200,4.702547,U
Q,2,5457,6200,3.671446,G
K,2,5953,6200,4.763990,U
B,2,5953,6200,2.020737,U
K,2,5953,6200,3.624275,G
B,2,5953,6200,2.521354,G
Q,2,5953,6200,3.325485,U
Q,2,5953,6200,2.286749,G
K,2,5953,6200,4.758759,U
B,2,5953,6200,2.021805,U
K,2,5953,6200,3.610802,G
B,2,5953,6200,2.656267,G
Q,2,5953,6200,3.301714,U
Q,2,5953,6200,2.264875,G
K,2,5953,6200,4.753916,U
B,2,5953,6200,2.014078,U
K,2,5953,6200,3.609025,G
B,2,5953,6200,2.491827,G
Q,2,5953,6200,3.299927,U
Q,2,5953,6200,2.259651,G
K,2,1,6400,0.035317,U
B,2,1,6400,0.114034,U
K,2,1,6400,0.045998,G
B,2,1,6400,0.132475,G
Q,2,1,6400,0.009185,U
Q,2,1,6400,0.109894,G
K,2,1,6400,0.034050,U
B,2,1,6400,0.111594,U
K,2,1,6400,0.045617,G
B,2,1,6400,0.132190,G
Q,2,1,6400,0.008510,U
Q,2,1,6400,0.107990,G
K,2,1,6400,0.038099,U
B,2,1,6400,0.118015,U
K,2,1,6400,0.048873,G
B,2,1,6400,0.146765,G
Q,2,1,6400,0.009696,U
Q,2,1,6400,0.121903,G
K,2,513,6400,3.928377,U
B,2,513,6400,0.800178,U
K,2,513,6400,6.828394,G
B,2,513,6400,0.806564,G
Q,2,513,6400,0.835790,U
Q,2,513,6400,6.532192,G
K,2,513,6400,3.906272,U
B,2,513,6400,0.803780,U
K,2,513,6400,6.814949,G
B,2,513,6400,0.819209,G
Q,2,513,6400,0.829924,U
Q,2,513,6400,6.680992,G
K,2,513,6400,4.078089,U
B,2,513,6400,0.792783,U
K,2,513,6400,6.913569,G
B,2,513,6400,0.942011,G
Q,2,513,6400,0.829362,U
Q,2,513,6400,6.438900,G
K,2,1025,6400,5.586239,U
B,2,1025,6400,0.909555,U
K,2,1025,6400,8.894753,G
B,2,1025,6400,0.889314,G
Q,2,1025,6400,1.193763,U
Q,2,1025,6400,8.102719,G
K,2,1025,6400,5.576597,U
B,2,1025,6400,0.949080,U
K,2,1025,6400,8.969602,G
B,2,1025,6400,0.895859,G
Q,2,1025,6400,1.189697,U
Q,2,1025,6400,8.144505,G
K,2,1025,6400,5.565065,U
B,2,1025,6400,0.909092,U
K,2,1025,6400,8.864352,G
B,2,1025,6400,0.876781,G
Q,2,1025,6400,1.184990,U
Q,2,1025,6400,8.145204,G
K,2,1537,6400,5.557349,U
B,2,1537,6400,2.393182,U
K,2,1537,6400,10.129104,G
B,2,1537,6400,2.047404,G
Q,2,1537,6400,1.421943,U
Q,2,1537,6400,8.479667,G
K,2,1537,6400,5.549954,U
B,2,1537,6400,2.392861,U
K,2,1537,6400,10.129368,G
B,2,1537,6400,2.043798,G
Q,2,1537,6400,1.418182,U
Q,2,1537,6400,8.474540,G
K,2,1537,6400,5.577327,U
B,2,1537,6400,2.412360,U
K,2,1537,6400,10.155181,G
B,2,1537,6400,2.091681,G
Q,2,1537,6400,1.437799,U
Q,2,1537,6400,8.491755,G
K,2,2049,6400,5.053096,U
B,2,2049,6400,2.488523,U
K,2,2049,6400,10.895365,G
B,2,2049,6400,2.392759,G
Q,2,2049,6400,3.048848,U
Q,2,2049,6400,8.689023,G
K,2,2049,6400,5.068629,U
B,2,2049,6400,2.491181,U
K,2,2049,6400,10.909224,G
B,2,2049,6400,2.289574,G
Q,2,2049,6400,3.058747,U
Q,2,2049,6400,8.670647,G
K,2,2049,6400,5.067908,U
B,2,2049,6400,2.495965,U
K,2,2049,6400,10.975647,G
B,2,2049,6400,2.294521,G
