DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
B,4,91,4400,0.918004,U
K,4,91,4400,2.169632,G
B,4,91,4400,0.845549,G
K,4,91,4400,2.188942,U
B,4,91,4400,0.974252,U
K,4,91,4400,2.186001,G
B,4,91,4400,0.900972,G
K,4,101,4400,2.275729,U
B,4,101,4400,0.973194,U
K,4,101,4400,2.334608,G
B,4,101,4400,0.967043,G
K,4,101,4400,2.274561,U
B,4,101,4400,0.982316,U
K,4,101,4400,2.319530,G
B,4,101,4400,0.967795,G
K,4,101,4400,2.315895,U
B,4,101,4400,0.975228,U
K,4,101,4400,2.319276,G
B,4,101,4400,1.034970,G
K,4,111,4400,2.410861,U
B,4,111,4400,1.041882,U
K,4,111,4400,2.497982,G
B,4,111,4400,1.023439,G
K,4,111,4400,2.378193,U
B,4,111,4400,0.997344,U
K,4,111,4400,2.427551,G
B,4,111,4400,0.971380,G
K,4,111,4400,2.367022,U
B,4,111,4400,0.994194,U
K,4,111,4400,2.425718,G
B,4,111,4400,0.973320,G
K,4,121,4400,2.519786,U
B,4,121,4400,1.276057,U
K,4,121,4400,2.527878,G
B,4,121,4400,1.007579,G
K,4,121,4400,2.495006,U
B,4,121,4400,0.934893,U
K,4,121,4400,2.521054,G
B,4,121,4400,0.904479,G
K,4,121,4400,2.465144,U
B,4,121,4400,0.934009,U
K,4,121,4400,2.530085,G
B,4,121,4400,0.911839,G
K,4,1,4600,0.169756,U
B,4,1,4600,0.321851,U
K,4,1,4600,0.095733,G
B,4,1,4600,0.404902,G
K,4,1,4600,0.161640,U
B,4,1,4600,0.316259,U
K,4,1,4600,0.084559,G
B,4,1,4600,0.426903,G
K,4,1,4600,0.151489,U
B,4,1,4600,0.310327,U
K,4,1,4600,0.086360,G
B,4,1,4600,0.372811,G
K,4,11,4600,0.976346,U
B,4,11,4600,0.334105,U
K,4,11,4600,0.520581,G
B,4,11,4600,0.429442,G
K,4,11,4600,0.847524,U
B,4,11,4600,0.300503,U
K,4,11,4600,0.487100,G
B,4,11,4600,0.369232,G
K,4,11,4600,0.841900,U
B,4,11,4600,0.303395,U
K,4,11,4600,0.490470,G
B,4,11,4600,0.375169,G
K,4,21,4600,1.386047,U
B,4,21,4600,0.297445,U
K,4,21,4600,0.726273,G
B,4,21,4600,0.395995,G
K,4,21,4600,1.309888,U
B,4,21,4600,0.296034,U
K,4,21,4600,0.725559,G
B,4,21,4600,0.370171,G
K,4,21,4600,1.305900,U
B,4,21,4600,0.296048,U
K,4,21,4600,0.725508,G
B,4,21,4600,0.375645,G
K,4,31,4600,1.611406,U
B,4,31,4600,0.306881,U
K,4,31,4600,0.913218,G
B,4,31,4600,0.368732,G
K,4,31,4600,1.612133,U
B,4,31,4600,0.300083,U
K,4,31,4600,0.912424,G
B,4,31,4600,0.374994,G
K,4,31,4600,1.625488,U
B,4,31,4600,0.328294,U
K,4,31,4600,0.912233,G
B,4,31,4600,0.383822,G
K,4,41,4600,1.998282,U
B,4,41,4600,0.566151,U
K,4,41,4600,1.175324,G
B,4,41,4600,0.344906,G
K,4,41,4600,1.995131,U
B,4,41,4600,0.264438,U
K,4,41,4600,1.169251,G
B,4,41,4600,0.329120,G
K,4,41,4600,2.020209,U
B,4,41,4600,0.257194,U
K,4,41,4600,1.171655,G
B,4,41,4600,0.306482,G
K,4,51,4600,2.245709,U
B,4,51,4600,0.250620,U
K,4,51,4600,1.337838,G
B,4,51,4600,0.297943,G
K,4,51,4600,2.238789,U
B,4,51,4600,0.298959,U
K,4,51,4600,1.340284,G
B,4,51,4600,0.363578,G
K,4,51,4600,2.254346,U
B,4,51,4600,0.315372,U
K,4,51,4600,1.416323,G
B,4,51,4600,0.367937,G
K,4,61,4600,2.625004,U
B,4,61,4600,0.320050,U
K,4,61,4600,1.547821,G
B,4,61,4600,0.382136,G
K,4,61,4600,2.548983,U
B,4,61,4600,0.323233,U
K,4,61,4600,1.482988,G
B,4,61,4600,0.395604,G
K,4,61,4600,2.518148,U
B,4,61,4600,0.305109,U
K,4,61,4600,1.494623,G
B,4,61,4600,0.361708,G
K,4,71,4600,2.810611,U
B,4,71,4600,0.292167,U
K,4,71,4600,1.653605,G
B,4,71,4600,0.382227,G
K,4,71,4600,2.813820,U
B,4,71,4600,0.298652,U
K,4,71,4600,1.659917,G
B,4,71,4600,0.379260,G
K,4,71,4600,2.823164,U
B,4,71,4600,0.301322,U
K,4,71,4600,1.658289,G
B,4,71,4600,0.394026,G
K,4,81,4600,3.103588,U
B,4,81,4600,0.287425,U
K,4,81,4600,1.777998,G
B,4,81,4600,0.356671,G
K,4,81,4600,3.128078,U
B,4,81,4600,0.301430,U
K,4,81,4600,1.782166,G
B,4,81,4600,0.377245,G
K,4,81,4600,3.103261,U
B,4,81,4600,0.300232,U
K,4,81,4600,1.785882,G
B,4,81,4600,0.376339,G
K,4,91,4600,3.358264,U
B,4,91,4600,0.301207,U
K,4,91,4600,1.871815,G
B,4,91,4600,0.380277,G
K,4,91,4600,3.459781,U
B,4,91,4600,0.275522,U
K,4,91,4600,1.874954,G
B,4,91,4600,0.664021,G
K,4,91,4600,3.342936,U
B,4,91,4600,0.250590,U
K,4,91,4600,1.870750,G
B,4,91,4600,0.326832,G
K,4,101,4600,3.566957,U
B,4,101,4600,0.255660,U
K,4,101,4600,1.976048,G
B,4,101,4600,0.302465,G
K,4,101,4600,3.561783,U
B,4,101,4600,0.255817,U
K,4,101,4600,1.980995,G
B,4,101,4600,0.302767,G
K,4,101,4600,3.562416,U
B,4,101,4600,0.255352,U
K,4,101,4600,1.981844,G
B,4,101,4600,0.302543,G
K,4,111,4600,3.710291,U
B,4,111,4600,0.282630,U
K,4,111,4600,2.100448,G
B,4,111,4600,0.348633,G
K,4,111,4600,3.706919,U
B,4,111,4600,0.304919,U
K,4,111,4600,2.102970,G
B,4,111,4600,0.359459,G
K,4,111,4600,3.838728,U
B,4,111,4600,0.332024,U
K,4,111,4600,2.152899,G
B,4,111,4600,0.396906,G
K,4,121,4600,3.924229,U
B,4,121,4600,0.310169,U
K,4,121,4600,2.196460,G
B,4,121,4600,0.384668,G
K,4,121,4600,3.926213,U
B,4,121,4600,0.309490,U
K,4,121,4600,2.191148,G
B,4,121,4600,0.363030,G
K,4,121,4600,3.896158,U
B,4,121,4600,0.307854,U
K,4,121,4600,2.185987,G
B,4,121,4600,0.366697,G
K,4,1,4800,0.193826,U
B,4,1,4800,0.270517,U
K,4,1,4800,0.111663,G
B,4,1,4800,0.315164,G
K,4,1,4800,0.202016,U
B,4,1,4800,0.289131,U
K,4,1,4800,0.117740,G
B,4,1,4800,0.328211,G
K,4,1,4800,0.191285,U
B,4,1,4800,0.260762,U
K,4,1,4800,0.111520,G
B,4,1,4800,0.306681,G
K,4,11,4800,0.685364,U
B,4,11,4800,0.265302,U
K,4,11,4800,0.494615,G
B,4,11,4800,0.307067,G
K,4,11,4800,0.681279,U
B,4,11,4800,0.431081,U
K,4,11,4800,0.493729,G
B,4,11,4800,0.280777,G
K,4,11,4800,0.683623,U
B,4,11,4800,0.225808,U
K,4,11,4800,0.493237,G
B,4,11,4800,0.269950,G
K,4,21,4800,1.065272,U
B,4,21,4800,0.234823,U
K,4,21,4800,0.727879,G
B,4,21,4800,0.280634,G
K,4,21,4800,1.064278,U
B,4,21,4800,0.233572,U
K,4,21,4800,0.728332,G
B,4,21,4800,0.281717,G
K,4,21,4800,1.076287,U
B,4,21,4800,0.227816,U
K,4,21,4800,0.733740,G
B,4,21,4800,0.285030,G
K,4,31,4800,1.367144,U
B,4,31,4800,0.233663,U
K,4,31,4800,0.932912,G
B,4,31,4800,0.278430,G
K,4,31,4800,1.336256,U
B,4,31,4800,0.233893,U
K,4,31,4800,0.915459,G
B,4,31,4800,0.280263,G
K,4,31,4800,1.338035,U
B,4,31,4800,0.233153,U
K,4,31,4800,0.917367,G
B,4,31,4800,0.279396,G
K,4,41,4800,1.643469,U
B,4,41,4800,0.226919,U
K,4,41,4800,1.111491,G
B,4,41,4800,0.280077,G
K,4,41,4800,1.645267,U
B,4,41,4800,0.228584,U
K,4,41,4800,1.111520,G
B,4,41,4800,0.280133,G
K,4,41,4800,1.641653,U
B,4,41,4800,0.256862,U
K,4,41,4800,1.111814,G
B,4,41,4800,0.317199,G
K,4,51,4800,1.855075,U
B,4,51,4800,0.236699,U
K,4,51,4800,1.281743,G
B,4,51,4800,0.303670,G
K,4,51,4800,1.852894,U
B,4,51,4800,0.232504,U
K,4,51,4800,1.282092,G
B,4,51,4800,0.294584,G
K,4,51,4800,1.878019,U
B,4,51,4800,0.240408,U
K,4,51,4800,1.280514,G
B,4,51,4800,0.317510,G
K,4,61,4800,2.051198,U
B,4,61,4800,0.304051,U
K,4,61,4800,1.412870,G
B,4,61,4800,0.320228,G
K,4,61,4800,2.067743,U
B,4,61,4800,0.316565,U
K,4,61,4800,1.432345,G
B,4,61,4800,0.307432,G
K,4,61,4800,2.034691,U
B,4,61,4800,0.478848,U
K,4,61,4800,1.405444,G
B,4,61,4800,0.269586,G
K,4,71,4800,2.288482,U
B,4,71,4800,0.254825,U
K,4,71,4800,1.554204,G
B,4,71,4800,0.261332,G
K,4,71,4800,2.418229,U
B,4,71,4800,0.261460,U
K,4,71,4800,1.557667,G
B,4,71,4800,0.270378,G
K,4,71,4800,2.357700,U
B,4,71,4800,0.257542,U
K,4,71,4800,1.557511,G
B,4,71,4800,0.261971,G
K,4,81,4800,2.516078,U
B,4,81,4800,0.266693,U
K,4,81,4800,1.664994,G
B,4,81,4800,0.287831,G
K,4,81,4800,2.513187,U
B,4,81,4800,0.267493,U
K,4,81,4800,1.647935,G
B,4,81,4800,0.279942,G
K,4,81,4800,2.513232,U
B,4,81,4800,0.264921,U
K,4,81,4800,1.637938,G
B,4,81,4800,0.279087,G
K,4,91,4800,2.675927,U
B,4,91,4800,0.267913,U
K,4,91,4800,1.706594,G
B,4,91,4800,0.275531,G
K,4,91,4800,2.721098,U
B,4,91,4800,0.295506,U
K,4,91,4800,1.711694,G
B,4,91,4800,0.317061,G
K,4,91,4800,2.739913,U
B,4,91,4800,0.302327,U
K,4,91,4800,1.711786,G
B,4,91,4800,0.329138,G
K,4,101,4800,2.875814,U
B,4,101,4800,0.305255,U
K,4,101,4800,1.811643,G
B,4,101,4800,0.300699,G
K,4,101,4800,2.869142,U
B,4,101,4800,0.304185,U
K,4,101,4800,1.812208,G
B,4,101,4800,0.301788,G
K,4,101,4800,2.935646,U
B,4,101,4800,0.333922,U
K,4,101,4800,1.819363,G
B,4,101,4800,0.317821,G
K,4,111,4800,3.028130,U
B,4,111,4800,0.325644,U
K,4,111,4800,1.882312,G
B,4,111,4800,0.332750,G
K,4,111,4800,3.134685,U
B,4,111,4800,0.330482,U
K,4,111,4800,1.892089,G
B,4,111,4800,0.333143,G
K,4,111,4800,3.035860,U
B,4,111,4800,0.588357,U
K,4,111,4800,1.888590,G
B,4,111,4800,0.304848,G
K,4,121,4800,3.180422,U
B,4,121,4800,0.268027,U
K,4,121,4800,1.927455,G
B,4,121,4800,0.261968,G
K,4,121,4800,3.174110,U
B,4,121,4800,0.269460,U
K,4,121,4800,1.930251,G
B,4,121,4800,0.248514,G
K,4,121,4800,3.195388,U
B,4,121,4800,0.271179,U
K,4,121,4800,1.928044,G
B,4,121,4800,0.261889,G
K,4,1,5000,0.209246,U
B,4,1,5000,0.438157,U
K,4,1,5000,0.077897,G
B,4,1,5000,0.412658,G
K,4,1,5000,0.201854,U
B,4,1,5000,0.435854,U
K,4,1,5000,0.072871,G
B,4,1,5000,0.410261,G
K,4,1,5000,0.235488,U
B,4,1,5000,0.488855,U
K,4,1,5000,0.087697,G
B,4,1,5000,0.480056,G
K,4,11,5000,0.664358,U
B,4,11,5000,0.491123,U
K,4,11,5000,0.393151,G
B,4,11,5000,0.449113,G
K,4,11,5000,0.648540,U
B,4,11,5000,0.437324,U
K,4,11,5000,0.375943,G
B,4,11,5000,0.430116,G
K,4,11,5000,0.606753,U
B,4,11,5000,0.422328,U
K,4,11,5000,0.362500,G
B,4,11,5000,0.420331,G
K,4,21,5000,0.919250,U
B,4,21,5000,0.430203,U
K,4,21,5000,0.519608,G
B,4,21,5000,0.419157,G
K,4,21,5000,0.917112,U
B,4,21,5000,0.429259,U
K,4,21,5000,0.519824,G
B,4,21,5000,0.420557,G
K,4,21,5000,0.919139,U
B,4,21,5000,0.427801,U
K,4,21,5000,0.519282,G
B,4,21,5000,0.417675,G
K,4,31,5000,1.114885,U
B,4,31,5000,0.465543,U
K,4,31,5000,0.665268,G
B,4,31,5000,0.702917,G
K,4,31,5000,1.139041,U
B,4,31,5000,0.453450,U
K,4,31,5000,0.672611,G
B,4,31,5000,0.412944,G
K,4,31,5000,1.119989,U
B,4,31,5000,0.452839,U
K,4,31,5000,0.665317,G
B,4,31,5000,0.416874,G
K,4,41,5000,1.328866,U
B,4,41,5000,0.455194,U
K,4,41,5000,0.783240,G
B,4,41,5000,0.414546,G
K,4,41,5000,1.382103,U
B,4,41,5000,0.488091,U
K,4,41,5000,0.876582,G
B,4,41,5000,0.436823,G
K,4,41,5000,1.363705,U
B,4,41,5000,0.448992,U
K,4,41,5000,0.787252,G
B,4,41,5000,0.438276,G
K,4,51,5000,1.552878,U
B,4,51,5000,0.455560,U
K,4,51,5000,0.896100,G
B,4,51,5000,0.413923,G
K,4,51,5000,1.551607,U
B,4,51,5000,0.455671,U
K,4,51,5000,0.895727,G
B,4,51,5000,0.414164,G
K,4,51,5000,1.552179,U
B,4,51,5000,0.453464,U
K,4,51,5000,0.895422,G
B,4,51,5000,0.414449,G
K,4,61,5000,1.720803,U
B,4,61,5000,0.449929,U
K,4,61,5000,0.983096,G
B,4,61,5000,0.452827,G
K,4,61,5000,1.726570,U
B,4,61,5000,0.472647,U
K,4,61,5000,0.985482,G
B,4,61,5000,0.463454,G
K,4,61,5000,1.723000,U
B,4,61,5000,0.432377,U
K,4,61,5000,0.978107,G
B,4,61,5000,0.436552,G
K,4,71,5000,1.887206,U
B,4,71,5000,0.452151,U
K,4,71,5000,1.106632,G
B,4,71,5000,0.466520,G
K,4,71,5000,1.875463,U
B,4,71,5000,0.451620,U
K,4,71,5000,1.100022,G
B,4,71,5000,0.456236,G
K,4,71,5000,1.930502,U
B,4,71,5000,0.455930,U
K,4,71,5000,1.100494,G
B,4,71,5000,0.456130,G
K,4,81,5000,2.076748,U
B,4,81,5000,0.737141,U
K,4,81,5000,1.209072,G
B,4,81,5000,0.426530,G
K,4,81,5000,2.070285,U
B,4,81,5000,0.416537,U
K,4,81,5000,1.221553,G
B,4,81,5000,0.430772,G
K,4,81,5000,2.095053,U
B,4,81,5000,0.451943,U
K,4,81,5000,1.215028,G
B,4,81,5000,0.452636,G
K,4,91,5000,2.206010,U
B,4,91,5000,0.436886,U
K,4,91,5000,1.293382,G
B,4,91,5000,0.453114,G
K,4,91,5000,2.246472,U
B,4,91,5000,0.448115,U
K,4,91,5000,1.293287,G
B,4,91,5000,0.466704,G
K,4,91,5000,2.206200,U
B,4,91,5000,0.448070,U
K,4,91,5000,1.291834,G
B,4,91,5000,0.449780,G
K,4,101,5000,2.371466,U
B,4,101,5000,0.437313,U
K,4,101,5000,1.376974,G
B,4,101,5000,0.480863,G
K,4,101,5000,2.420039,U
B,4,101,5000,0.446294,U
K,4,101,5000,1.383633,G
B,4,101,5000,0.470039,G
K,4,101,5000,2.384837,U
B,4,101,5000,0.479234,U
K,4,101,5000,1.387616,G
B,4,101,5000,0.468348,G
K,4,111,5000,2.598875,U
B,4,111,5000,0.450931,U
K,4,111,5000,1.429434,G
B,4,111,5000,0.480031,G
K,4,111,5000,2.491255,U
B,4,111,5000,0.448932,U
K,4,111,5000,1.522843,G
B,4,111,5000,0.452280,G
K,4,111,5000,2.494391,U
B,4,111,5000,0.444475,U
K,4,111,5000,1.427088,G
B,4,111,5000,0.447383,G
K,4,121,5000,2.619306,U
B,4,121,5000,0.425511,U
K,4,121,5000,1.491374,G
B,4,121,5000,0.423247,G
K,4,121,5000,2.610061,U
B,4,121,5000,0.467680,U
K,4,121,5000,1.487705,G
B,4,121,5000,0.452632,G
K,4,121,5000,2.710114,U
B,4,121,5000,0.669791,U
K,4,121,5000,1.607636,G
B,4,121,5000,0.433963,G
K,4,1,5200,0.115752,U
B,4,1,5200,0.359553,U
K,4,1,5200,0.116794,G
B,4,1,5200,0.376444,G
K,4,1,5200,0.125023,U
B,4,1,5200,0.418859,U
K,4,1,5200,0.124243,G
B,4,1,5200,0.491566,G
K,4,1,5200,0.113625,U
B,4,1,5200,0.384259,U
K,4,1,5200,0.117271,G
B,4,1,5200,0.403446,G
K,4,11,5200,0.523505,U
B,4,11,5200,0.419045,U
K,4,11,5200,0.441728,G
B,4,11,5200,0.448564,G
K,4,11,5200,0.485725,U
B,4,11,5200,0.394189,U
K,4,11,5200,0.412190,G
B,4,11,5200,0.423863,G
K,4,11,5200,0.484891,U
B,4,11,5200,0.386810,U
K,4,11,5200,0.412036,G
B,4,11,5200,0.418889,G
K,4,21,5200,0.793866,U
B,4,21,5200,0.414314,U
K,4,21,5200,0.694233,G
B,4,21,5200,0.435546,G
K,4,21,5200,0.726817,U
B,4,21,5200,0.389832,U
K,4,21,5200,0.676954,G
B,4,21,5200,0.409044,G
K,4,21,5200,0.722298,U
B,4,21,5200,0.384366,U
K,4,21,5200,0.667506,G
B,4,21,5200,0.409775,G
K,4,31,5200,0.936893,U
B,4,31,5200,0.390787,U
K,4,31,5200,0.841151,G
B,4,31,5200,0.423119,G
K,4,31,5200,0.957747,U
B,4,31,5200,0.391796,U
K,4,31,5200,0.843066,G
B,4,31,5200,0.424662,G
K,4,31,5200,0.940099,U
B,4,31,5200,0.391278,U
K,4,31,5200,0.841358,G
B,4,31,5200,0.411699,G
K,4,41,5200,1.167783,U
B,4,41,5200,0.396608,U
K,4,41,5200,1.032531,G
B,4,41,5200,0.416095,G
K,4,41,5200,1.174637,U
B,4,41,5200,0.587299,U
K,4,41,5200,1.036086,G
B,4,41,5200,0.389051,G
K,4,41,5200,1.171961,U
B,4,41,5200,0.364957,U
K,4,41,5200,1.034370,G
B,4,41,5200,0.382736,G
K,4,51,5200,1.305814,U
B,4,51,5200,0.420183,U
K,4,51,5200,1.207004,G
B,4,51,5200,0.406160,G
K,4,51,5200,1.302005,U
B,4,51,5200,0.406668,U
K,4,51,5200,1.236711,G
B,4,51,5200,0.408370,G
K,4,51,5200,1.439404,U
B,4,51,5200,0.458407,U
K,4,51,5200,1.340129,G
B,4,51,5200,0.454779,G
K,4,61,5200,1.461256,U
B,4,61,5200,0.408425,U
K,4,61,5200,1.342991,G
B,4,61,5200,0.403790,G
K,4,61,5200,1.580446,U
B,4,61,5200,0.409696,U
K,4,61,5200,1.401916,G
B,4,61,5200,0.425369,G
K,4,61,5200,1.486084,U
B,4,61,5200,0.434260,U
K,4,61,5200,1.344527,G
B,4,61,5200,0.414596,G
K,4,71,5200,1.653858,U
B,4,71,5200,0.429129,U
K,4,71,5200,1.468297,G
B,4,71,5200,0.405706,G
K,4,71,5200,1.630126,U
B,4,71,5200,0.424414,U
K,4,71,5200,1.471304,G
B,4,71,5200,0.408944,G
K,4,71,5200,1.649018,U
B,4,71,5200,0.418412,U
K,4,71,5200,1.467114,G
B,4,71,5200,0.429787,G
K,4,81,5200,1.830026,U
B,4,81,5200,0.436124,U
K,4,81,5200,1.606703,G
B,4,81,5200,0.406747,G
K,4,81,5200,1.848238,U
B,4,81,5200,0.438464,U
K,4,81,5200,1.608146,G
B,4,81,5200,0.423405,G
K,4,81,5200,1.825819,U
B,4,81,5200,0.437235,U
K,4,81,5200,1.607889,G
B,4,81,5200,0.401266,G
K,4,91,5200,2.005933,U
B,4,91,5200,0.452211,U
K,4,91,5200,1.730770,G
B,4,91,5200,0.431525,G
K,4,91,5200,2.253327,U
B,4,91,5200,0.402553,U
K,4,91,5200,1.735053,G
B,4,91,5200,0.370602,G
K,4,91,5200,1.990466,U
B,4,91,5200,0.388736,U
K,4,91,5200,1.747816,G
B,4,91,5200,0.349338,G
K,4,101,5200,2.152435,U
B,4,101,5200,0.386020,U
K,4,101,5200,1.829649,G
B,4,101,5200,0.341811,G
K,4,101,5200,2.162022,U
B,4,101,5200,0.414756,U
K,4,101,5200,1.823235,G
B,4,101,5200,0.418059,G
K,4,101,5200,2.142214,U
B,4,101,5200,0.430671,U
K,4,101,5200,1.823217,G
B,4,101,5200,0.391200,G
K,4,111,5200,2.241204,U
B,4,111,5200,0.449494,U
K,4,111,5200,1.905202,G
B,4,111,5200,0.433502,G
K,4,111,5200,2.253379,U
B,4,111,5200,0.409750,U
K,4,111,5200,1.913569,G
B,4,111,5200,0.390256,G
K,4,111,5200,2.234864,U
B,4,111,5200,0.399635,U
K,4,111,5200,1.914750,G
B,4,111,5200,0.378186,G
K,4,121,5200,2.394946,U
B,4,121,5200,0.431696,U
K,4,121,5200,2.030952,G
B,4,121,5200,0.426770,G
K,4,121,5200,2.394708,U
B,4,121,5200,0.438323,U
K,4,121,5200,2.037997,G
B,4,121,5200,0.403290,G
K,4,121,5200,2.423148,U
B,4,121,5200,0.465547,U
K,4,121,5200,2.037569,G
B,4,121,5200,0.437981,G
K,4,1,5400,0.221483,U
B,4,1,5400,0.529138,U
K,4,1,5400,0.100024,G
B,4,1,5400,0.405667,G
K,4,1,5400,0.187832,U
B,4,1,5400,0.382395,U
K,4,1,5400,0.085192,G
B,4,1,5400,0.376497,G
K,4,1,5400,0.199313,U
B,4,1,5400,0.390026,U
K,4,1,5400,0.090210,G
B,4,1,5400,0.367211,G
K,4,11,5400,0.671739,U
B,4,11,5400,0.578536,U
K,4,11,5400,0.444386,G
B,4,11,5400,0.332959,G
K,4,11,5400,0.673581,U
B,4,11,5400,0.326818,U
K,4,11,5400,0.441721,G
B,4,11,5400,0.317804,G
K,4,11,5400,0.676436,U
B,4,11,5400,0.337094,U
K,4,11,5400,0.441212,G
B,4,11,5400,0.315593,G
K,4,21,5400,1.038686,U
B,4,21,5400,0.369935,U
K,4,21,5400,0.745271,G
B,4,21,5400,0.385112,G
K,4,21,5400,1.049084,U
B,4,21,5400,0.361484,U
K,4,21,5400,0.751420,G
B,4,21,5400,0.365691,G
K,4,21,5400,1.042095,U
B,4,21,5400,0.365974,U
K,4,21,5400,0.747231,G
B,4,21,5400,0.367898,G
K,4,31,5400,1.343361,U
B,4,31,5400,0.432306,U
K,4,31,5400,0.944256,G
B,4,31,5400,0.372315,G
K,4,31,5400,1.283774,U
B,4,31,5400,0.431283,U
K,4,31,5400,0.933083,G
B,4,31,5400,0.365339,G
K,4,31,5400,1.377196,U
B,4,31,5400,0.443587,U
K,4,31,5400,0.949134,G
B,4,31,5400,0.386653,G
K,4,41,5400,1.528190,U
B,4,41,5400,0.419179,U
K,4,41,5400,1.098797,G
B,4,41,5400,0.372023,G
K,4,41,5400,1.527015,U
B,4,41,5400,0.441099,U
K,4,41,5400,1.097578,G
B,4,41,5400,0.374877,G
K,4,41,5400,1.605656,U
B,4,41,5400,0.432496,U
K,4,41,5400,1.111008,G
B,4,41,5400,0.417567,G
K,4,51,5400,1.774384,U
B,4,51,5400,0.425455,U
K,4,51,5400,1.223492,G
B,4,51,5400,0.395151,G
K,4,51,5400,1.781388,U
B,4,51,5400,0.431963,U
K,4,51,5400,1.228453,G
B,4,51,5400,0.397742,G
K,4,51,5400,1.787563,U
B,4,51,5400,0.618836,U
K,4,51,5400,1.225745,G
B,4,51,5400,0.347193,G
K,4,61,5400,2.044411,U
B,4,61,5400,0.387102,U
K,4,61,5400,1.352337,G
B,4,61,5400,0.340615,G
K,4,61,5400,2.022742,U
B,4,61,5400,0.387359,U
K,4,61,5400,1.336465,G
B,4,61,5400,0.347117,G
K,4,61,5400,2.023452,U
B,4,61,5400,0.390325,U
K,4,61,5400,1.334373,G
B,4,61,5400,0.342520,G
K,4,71,5400,2.260012,U
B,4,71,5400,0.390626,U
K,4,71,5400,1.496693,G
B,4,71,5400,0.337805,G
K,4,71,5400,2.260454,U
B,4,71,5400,0.390159,U
K,4,71,5400,1.489205,G
B,4,71,5400,0.337946,G
K,4,71,5400,2.256514,U
B,4,71,5400,0.432150,U
K,4,71,5400,1.489244,G
B,4,71,5400,0.402005,G
K,4,81,5400,2.623408,U
B,4,81,5400,0.427422,U
K,4,81,5400,1.634650,G
B,4,81,5400,0.401460,G
K,4,81,5400,2.479445,U
B,4,81,5400,0.417159,U
K,4,81,5400,1.627250,G
B,4,81,5400,0.370124,G
K,4,81,5400,2.476863,U
B,4,81,5400,0.418918,U
K,4,81,5400,1.627063,G
B,4,81,5400,0.375999,G
K,4,91,5400,2.643840,U
B,4,91,5400,0.454274,U
K,4,91,5400,1.745140,G
B,4,91,5400,0.375957,G
K,4,91,5400,2.684604,U
B,4,91,5400,0.458275,U
K,4,91,5400,1.768718,G
B,4,91,5400,0.377490,G
K,4,91,5400,2.774468,U
B,4,91,5400,0.497806,U
K,4,91,5400,1.865052,G
B,4,91,5400,0.451921,G
K,4,101,5400,2.827521,U
B,4,101,5400,0.458147,U
K,4,101,5400,1.848204,G
B,4,101,5400,0.535050,G
K,4,101,5400,2.779826,U
B,4,101,5400,0.408585,U
K,4,101,5400,1.843347,G
B,4,101,5400,0.323704,G
K,4,101,5400,2.781908,U
B,4,101,5400,0.408588,U
K,4,101,5400,1.842313,G
B,4,101,5400,0.318727,G
K,4,111,5400,2.939818,U
B,4,111,5400,0.410795,U
K,4,111,5400,1.925376,G
B,4,111,5400,0.284872,G
K,4,111,5400,2.939087,U
B,4,111,5400,0.412704,U
K,4,111,5400,1.933427,G
B,4,111,5400,0.285666,G
K,4,111,5400,2.935776,U
B,4,111,5400,0.410148,U
K,4,111,5400,1.928351,G
B,4,111,5400,0.287248,G
K,4,121,5400,3.086759,U
B,4,121,5400,0.407101,U
K,4,121,5400,2.017328,G
B,4,121,5400,0.287465,G
K,4,121,5400,3.086873,U
B,4,121,5400,0.393256,U
K,4,121,5400,2.020011,G
B,4,121,5400,0.267096,G
K,4,121,5400,3.104382,U
B,4,121,5400,0.445023,U
K,4,121,5400,2.013177,G
B,4,121,5400,0.354906,G
K,4,1,5600,0.145091,U
B,4,1,5600,0.538149,U
K,4,1,5600,0.182252,G
B,4,1,5600,0.409497,G
K,4,1,5600,0.144038,U
B,4,1,5600,0.564813,U
K,4,1,5600,0.181700,G
B,4,1,5600,0.433016,G
K,4,1,5600,0.146133,U
B,4,1,5600,0.540659,U
K,4,1,5600,0.181082,G
B,4,1,5600,0.422064,G
K,4,11,5600,0.474484,U
B,4,11,5600,0.527780,U
K,4,11,5600,0.793144,G
B,4,11,5600,0.472208,G
K,4,11,5600,0.472228,U
B,4,11,5600,0.511879,U
K,4,11,5600,0.790713,G
B,4,11,5600,0.633514,G
K,4,11,5600,0.470756,U
B,4,11,5600,0.456080,U
K,4,11,5600,0.793222,G
B,4,11,5600,0.344587,G
K,4,21,5600,0.695194,U
B,4,21,5600,0.457003,U
K,4,21,5600,1.218161,G
B,4,21,5600,0.344602,G
K,4,21,5600,0.694117,U
B,4,21,5600,0.455993,U
K,4,21,5600,1.217933,G
B,4,21,5600,0.344708,G
K,4,21,5600,0.694076,U
B,4,21,5600,0.459201,U
K,4,21,5600,1.216794,G
B,4,21,5600,0.345535,G
K,4,31,5600,0.853349,U
B,4,31,5600,0.476152,U
K,4,31,5600,1.519675,G
B,4,31,5600,0.376207,G
K,4,31,5600,0.942061,U
B,4,31,5600,0.493414,U
K,4,31,5600,1.554126,G
B,4,31,5600,0.396289,G
K,4,31,5600,0.904050,U
B,4,31,5600,0.571391,U
K,4,31,5600,1.755909,G
B,4,31,5600,0.439715,G
K,4,41,5600,1.090897,U
