DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
K,2,11,9000,0.919885,G
B,2,11,9000,0.217474,G
Q,2,11,9000,0.799787,U
Q,2,11,9000,1.378596,G
K,2,11,9000,0.781851,U
B,2,11,9000,0.265976,U
K,2,11,9000,1.034752,G
B,2,11,9000,0.225835,G
Q,2,11,9000,0.818763,U
Q,2,11,9000,1.525109,G
K,2,11,9000,0.780045,U
B,2,11,9000,0.229523,U
K,2,11,9000,0.922004,G
B,2,11,9000,0.223383,G
Q,2,11,9000,0.816126,U
Q,2,11,9000,1.399048,G
K,2,21,9000,1.303702,U
B,2,21,9000,0.217384,U
K,2,21,9000,1.395510,G
B,2,21,9000,0.221974,G
Q,2,21,9000,1.267168,U
Q,2,21,9000,2.283805,G
K,2,21,9000,1.338008,U
B,2,21,9000,0.228617,U
K,2,21,9000,1.410253,G
B,2,21,9000,0.221312,G
Q,2,21,9000,1.301937,U
Q,2,21,9000,2.332359,G
K,2,21,9000,1.300945,U
B,2,21,9000,0.219772,U
K,2,21,9000,1.390072,G
B,2,21,9000,0.221985,G
Q,2,21,9000,1.260601,U
Q,2,21,9000,2.280724,G
K,2,31,9000,1.590807,U
B,2,31,9000,0.215941,U
K,2,31,9000,1.712080,G
B,2,31,9000,0.211163,G
Q,2,31,9000,1.563816,U
Q,2,31,9000,2.865040,G
K,2,31,9000,1.594200,U
B,2,31,9000,0.223490,U
K,2,31,9000,1.739376,G
B,2,31,9000,0.211140,G
Q,2,31,9000,1.568785,U
Q,2,31,9000,2.838690,G
K,2,31,9000,1.591001,U
B,2,31,9000,0.216010,U
K,2,31,9000,1.713444,G
B,2,31,9000,0.213846,G
Q,2,31,9000,1.559582,U
Q,2,31,9000,2.840520,G
K,2,41,9000,1.921046,U
B,2,41,9000,0.215587,U
K,2,41,9000,2.087086,G
B,2,41,9000,0.211508,G
Q,2,41,9000,1.936477,U
Q,2,41,9000,3.485847,G
K,2,41,9000,1.920074,U
B,2,41,9000,0.194664,U
K,2,41,9000,2.085110,G
B,2,41,9000,0.521978,G
Q,2,41,9000,1.900838,U
Q,2,41,9000,3.476083,G
K,2,41,9000,1.922845,U
B,2,41,9000,0.196540,U
K,2,41,9000,2.076840,G
B,2,41,9000,0.189283,G
Q,2,41,9000,1.899235,U
Q,2,41,9000,3.471032,G
K,2,51,9000,2.216872,U
B,2,51,9000,0.214814,U
K,2,51,9000,2.263125,G
B,2,51,9000,0.219971,G
Q,2,51,9000,2.146865,U
Q,2,51,9000,3.916851,G
K,2,51,9000,2.258358,U
B,2,51,9000,0.231527,U
K,2,51,9000,2.368846,G
B,2,51,9000,0.250606,G
Q,2,51,9000,2.183996,U
Q,2,51,9000,3.926975,G
K,2,51,9000,2.220409,U
B,2,51,9000,0.218927,U
K,2,51,9000,2.280115,G
B,2,51,9000,0.220851,G
Q,2,51,9000,2.130741,U
Q,2,51,9000,3.907723,G
K,2,61,9000,2.399875,U
B,2,61,9000,0.231383,U
K,2,61,9000,2.443920,G
B,2,61,9000,0.225888,G
Q,2,61,9000,2.359769,U
Q,2,61,9000,4.357466,G
K,2,61,9000,2.392199,U
B,2,61,9000,0.209718,U
K,2,61,9000,2.436806,G
B,2,61,9000,0.215604,G
Q,2,61,9000,2.325754,U
Q,2,61,9000,4.291303,G
K,2,61,9000,2.392946,U
B,2,61,9000,0.220327,U
K,2,61,9000,2.450934,G
B,2,61,9000,0.221881,G
Q,2,61,9000,2.327843,U
Q,2,61,9000,4.289760,G
K,2,71,9000,2.606476,U
B,2,71,9000,0.216261,U
K,2,71,9000,2.630926,G
B,2,71,9000,0.206824,G
Q,2,71,9000,2.539913,U
Q,2,71,9000,4.736794,G
K,2,71,9000,2.605253,U
B,2,71,9000,0.211045,U
K,2,71,9000,2.625384,G
B,2,71,9000,0.210745,G
Q,2,71,9000,2.539710,U
Q,2,71,9000,4.735637,G
K,2,71,9000,2.598245,U
B,2,71,9000,0.209449,U
K,2,71,9000,2.624341,G
B,2,71,9000,0.207973,G
Q,2,71,9000,2.538809,U
Q,2,71,9000,4.731674,G
K,2,81,9000,2.802201,U
B,2,81,9000,0.225551,U
K,2,81,9000,2.855398,G
B,2,81,9000,0.229447,G
Q,2,81,9000,2.855014,U
Q,2,81,9000,5.114513,G
K,2,81,9000,3.117986,U
B,2,81,9000,0.204362,U
K,2,81,9000,3.153858,G
B,2,81,9000,0.213834,G
Q,2,81,9000,2.729374,U
Q,2,81,9000,5.198352,G
K,2,81,9000,2.847435,U
B,2,81,9000,0.200228,U
K,2,81,9000,2.860260,G
B,2,81,9000,0.211107,G
Q,2,81,9000,2.720797,U
Q,2,81,9000,5.113832,G
K,2,91,9000,2.948737,U
B,2,91,9000,0.473384,U
K,2,91,9000,2.984903,G
B,2,91,9000,0.440677,G
Q,2,91,9000,2.859871,U
Q,2,91,9000,5.355157,G
K,2,91,9000,2.940658,U
B,2,91,9000,0.463850,U
K,2,91,9000,2.985923,G
B,2,91,9000,0.438811,G
Q,2,91,9000,2.891622,U
Q,2,91,9000,5.393205,G
K,2,91,9000,2.947959,U
B,2,91,9000,0.468546,U
K,2,91,9000,2.980427,G
B,2,91,9000,0.440761,G
Q,2,91,9000,2.861216,U
Q,2,91,9000,5.367681,G
K,2,101,9000,3.147468,U
B,2,101,9000,0.460803,U
K,2,101,9000,3.121367,G
B,2,101,9000,0.417945,G
Q,2,101,9000,3.067791,U
Q,2,101,9000,5.651448,G
K,2,101,9000,3.375013,U
B,2,101,9000,0.478266,U
K,2,101,9000,3.406003,G
B,2,101,9000,0.814769,G
Q,2,101,9000,3.269594,U
Q,2,101,9000,5.739343,G
K,2,101,9000,3.222055,U
B,2,101,9000,0.445589,U
K,2,101,9000,3.198916,G
B,2,101,9000,0.393391,G
Q,2,101,9000,3.095978,U
Q,2,101,9000,5.677785,G
K,2,111,9000,3.292265,U
B,2,111,9000,0.462258,U
K,2,111,9000,3.326313,G
B,2,111,9000,0.427104,G
Q,2,111,9000,3.183594,U
Q,2,111,9000,5.927401,G
K,2,111,9000,3.275072,U
B,2,111,9000,0.470923,U
K,2,111,9000,3.345040,G
B,2,111,9000,0.420061,G
Q,2,111,9000,3.192860,U
Q,2,111,9000,5.923733,G
K,2,111,9000,3.272242,U
B,2,111,9000,0.490483,U
K,2,111,9000,3.364946,G
B,2,111,9000,0.421818,G
Q,2,111,9000,3.207634,U
Q,2,111,9000,5.932633,G
K,2,121,9000,3.401907,U
B,2,121,9000,0.454809,U
K,2,121,9000,3.534986,G
B,2,121,9000,0.445830,G
Q,2,121,9000,3.312414,U
Q,2,121,9000,6.217340,G
K,2,121,9000,3.407111,U
B,2,121,9000,0.464866,U
K,2,121,9000,3.567098,G
B,2,121,9000,0.452520,G
Q,2,121,9000,3.343126,U
Q,2,121,9000,6.499446,G
K,2,121,9000,3.440355,U
B,2,121,9000,0.459672,U
K,2,121,9000,3.542587,G
B,2,121,9000,0.447118,G
Q,2,121,9000,3.338405,U
Q,2,121,9000,6.328250,G
K,2,1,9200,0.026701,U
B,2,1,9200,0.208430,U
K,2,1,9200,0.102274,G
B,2,1,9200,0.190142,G
Q,2,1,9200,0.043008,U
Q,2,1,9200,0.070717,G
K,2,1,9200,0.025573,U
B,2,1,9200,0.207330,U
K,2,1,9200,0.101089,G
B,2,1,9200,0.192188,G
Q,2,1,9200,0.041488,U
Q,2,1,9200,0.069606,G
K,2,1,9200,0.025433,U
B,2,1,9200,0.206073,U
K,2,1,9200,0.102864,G
B,2,1,9200,0.189395,G
Q,2,1,9200,0.041316,U
Q,2,1,9200,0.069495,G
K,2,11,9200,0.543595,U
B,2,11,9200,0.207599,U
K,2,11,9200,1.678600,G
B,2,11,9200,0.190146,G
Q,2,11,9200,0.236484,U
Q,2,11,9200,0.488737,G
K,2,11,9200,0.547573,U
B,2,11,9200,0.210827,U
K,2,11,9200,1.670657,G
B,2,11,9200,0.193430,G
Q,2,11,9200,0.236243,U
Q,2,11,9200,0.487391,G
K,2,11,9200,0.543623,U
B,2,11,9200,0.534737,U
K,2,11,9200,1.669670,G
B,2,11,9200,0.198667,G
Q,2,11,9200,0.243576,U
Q,2,11,9200,0.487866,G
K,2,21,9200,0.865997,U
B,2,21,9200,0.184780,U
K,2,21,9200,2.712901,G
B,2,21,9200,0.162512,G
Q,2,21,9200,0.344612,U
Q,2,21,9200,0.770387,G
K,2,21,9200,0.866100,U
B,2,21,9200,0.181950,U
K,2,21,9200,2.707737,G
B,2,21,9200,0.165673,G
Q,2,21,9200,0.345147,U
Q,2,21,9200,0.770967,G
K,2,21,9200,0.866148,U
B,2,21,9200,0.184753,U
K,2,21,9200,2.748566,G
B,2,21,9200,0.163078,G
Q,2,21,9200,0.345530,U
Q,2,21,9200,0.770530,G
K,2,31,9200,1.060288,U
B,2,31,9200,0.179960,U
K,2,31,9200,3.393148,G
B,2,31,9200,0.165782,G
Q,2,31,9200,0.414055,U
Q,2,31,9200,0.943734,G
K,2,31,9200,1.034687,U
B,2,31,9200,0.175959,U
K,2,31,9200,3.370971,G
B,2,31,9200,0.164502,G
Q,2,31,9200,0.409766,U
Q,2,31,9200,0.939474,G
K,2,31,9200,1.046737,U
B,2,31,9200,0.196481,U
K,2,31,9200,3.601951,G
B,2,31,9200,0.181163,G
Q,2,31,9200,0.416318,U
Q,2,31,9200,0.945840,G
K,2,41,9200,1.246347,U
B,2,41,9200,0.215317,U
K,2,41,9200,4.110548,G
B,2,41,9200,0.189409,G
Q,2,41,9200,0.487255,U
Q,2,41,9200,1.101162,G
K,2,41,9200,1.263556,U
B,2,41,9200,0.203917,U
K,2,41,9200,4.102942,G
B,2,41,9200,0.187080,G
Q,2,41,9200,0.488736,U
Q,2,41,9200,1.100000,G
K,2,41,9200,1.257074,U
B,2,41,9200,0.235412,U
K,2,41,9200,4.181405,G
B,2,41,9200,0.191521,G
Q,2,41,9200,0.501503,U
Q,2,41,9200,1.124154,G
K,2,51,9200,1.417877,U
B,2,51,9200,0.210133,U
K,2,51,9200,4.634646,G
B,2,51,9200,0.359509,G
Q,2,51,9200,0.561419,U
Q,2,51,9200,1.280802,G
K,2,51,9200,1.425007,U
B,2,51,9200,0.208584,U
K,2,51,9200,4.633754,G
B,2,51,9200,0.366090,G
Q,2,51,9200,0.564450,U
Q,2,51,9200,1.290033,G
K,2,51,9200,1.419782,U
B,2,51,9200,0.213424,U
K,2,51,9200,4.652918,G
B,2,51,9200,0.361909,G
Q,2,51,9200,0.573790,U
Q,2,51,9200,1.284624,G
K,2,61,9200,1.586900,U
B,2,61,9200,0.214895,U
K,2,61,9200,5.090272,G
B,2,61,9200,0.346679,G
Q,2,61,9200,0.603930,U
Q,2,61,9200,1.444063,G
K,2,61,9200,1.584994,U
B,2,61,9200,0.209365,U
K,2,61,9200,5.101379,G
B,2,61,9200,0.350244,G
Q,2,61,9200,0.602195,U
Q,2,61,9200,1.445580,G
K,2,61,9200,1.587896,U
B,2,61,9200,0.210537,U
K,2,61,9200,5.085447,G
B,2,61,9200,0.348464,G
Q,2,61,9200,0.601421,U
Q,2,61,9200,1.447176,G
K,2,71,9200,1.750294,U
B,2,71,9200,0.215596,U
K,2,71,9200,5.626919,G
B,2,71,9200,0.353973,G
Q,2,71,9200,0.638415,U
Q,2,71,9200,1.643303,G
K,2,71,9200,1.773140,U
B,2,71,9200,0.215436,U
K,2,71,9200,5.633373,G
B,2,71,9200,0.358003,G
Q,2,71,9200,0.691942,U
Q,2,71,9200,1.649359,G
K,2,71,9200,1.828692,U
B,2,71,9200,0.536287,U
K,2,71,9200,5.693644,G
B,2,71,9200,0.359220,G
Q,2,71,9200,0.642384,U
Q,2,71,9200,1.671654,G
K,2,81,9200,1.869379,U
B,2,81,9200,0.181474,U
K,2,81,9200,6.118356,G
B,2,81,9200,0.338912,G
Q,2,81,9200,0.679598,U
Q,2,81,9200,1.783784,G
K,2,81,9200,1.895501,U
B,2,81,9200,0.181516,U
K,2,81,9200,6.134265,G
B,2,81,9200,0.332067,G
Q,2,81,9200,0.672528,U
Q,2,81,9200,1.770418,G
K,2,81,9200,1.873543,U
B,2,81,9200,0.181082,U
K,2,81,9200,6.091277,G
B,2,81,9200,0.328780,G
Q,2,81,9200,0.675955,U
Q,2,81,9200,1.772452,G
K,2,91,9200,1.974008,U
B,2,91,9200,0.160421,U
K,2,91,9200,6.393132,G
B,2,91,9200,0.329326,G
Q,2,91,9200,0.709117,U
Q,2,91,9200,1.904643,G
K,2,91,9200,1.986130,U
B,2,91,9200,0.163352,U
K,2,91,9200,6.451084,G
B,2,91,9200,0.330960,G
Q,2,91,9200,0.706160,U
Q,2,91,9200,1.904654,G
K,2,91,9200,1.959528,U
B,2,91,9200,0.159215,U
K,2,91,9200,6.390596,G
B,2,91,9200,0.328388,G
Q,2,91,9200,0.702405,U
Q,2,91,9200,1.897904,G
K,2,101,9200,2.049988,U
B,2,101,9200,0.399074,U
K,2,101,9200,6.758993,G
B,2,101,9200,0.347034,G
Q,2,101,9200,0.737495,U
Q,2,101,9200,2.013275,G
K,2,101,9200,2.063474,U
B,2,101,9200,0.414400,U
K,2,101,9200,6.804521,G
B,2,101,9200,0.353798,G
Q,2,101,9200,0.740605,U
Q,2,101,9200,2.091160,G
K,2,101,9200,2.074567,U
B,2,101,9200,0.415034,U
K,2,101,9200,6.796102,G
B,2,101,9200,0.369918,G
Q,2,101,9200,0.742582,U
Q,2,101,9200,2.051180,G
K,2,111,9200,2.111099,U
B,2,111,9200,0.432828,U
K,2,111,9200,7.133231,G
B,2,111,9200,0.356419,G
Q,2,111,9200,0.756521,U
Q,2,111,9200,2.127916,G
K,2,111,9200,2.097568,U
B,2,111,9200,0.414976,U
K,2,111,9200,7.055704,G
B,2,111,9200,0.346925,G
Q,2,111,9200,0.748538,U
Q,2,111,9200,2.100495,G
K,2,111,9200,2.081188,U
B,2,111,9200,0.419421,U
K,2,111,9200,7.054404,G
B,2,111,9200,0.352789,G
Q,2,111,9200,0.750163,U
Q,2,111,9200,2.108740,G
K,2,121,9200,2.166862,U
B,2,121,9200,0.409750,U
K,2,121,9200,7.330636,G
B,2,121,9200,0.358031,G
Q,2,121,9200,0.772454,U
Q,2,121,9200,2.185454,G
K,2,121,9200,2.174883,U
B,2,121,9200,0.412283,U
K,2,121,9200,7.328438,G
B,2,121,9200,0.362457,G
Q,2,121,9200,0.774251,U
Q,2,121,9200,2.179586,G
K,2,121,9200,2.150995,U
B,2,121,9200,0.406162,U
K,2,121,9200,7.322463,G
B,2,121,9200,0.358744,G
Q,2,121,9200,0.773216,U
Q,2,121,9200,2.181250,G
K,2,1,9400,0.047966,U
B,2,1,9400,0.150612,U
K,2,1,9400,0.045921,G
B,2,1,9400,0.176751,G
Q,2,1,9400,0.015123,U
Q,2,1,9400,0.182694,G
K,2,1,9400,0.058749,U
B,2,1,9400,0.183846,U
K,2,1,9400,0.056938,G
B,2,1,9400,0.209782,G
Q,2,1,9400,0.018067,U
Q,2,1,9400,0.217824,G
K,2,1,9400,0.046231,U
B,2,1,9400,0.141894,U
K,2,1,9400,0.046375,G
B,2,1,9400,0.173046,G
Q,2,1,9400,0.014167,U
Q,2,1,9400,0.177441,G
K,2,11,9400,0.724638,U
B,2,11,9400,0.169850,U
K,2,11,9400,0.578497,G
B,2,11,9400,0.177561,G
Q,2,11,9400,0.079535,U
Q,2,11,9400,1.085298,G
K,2,11,9400,0.700857,U
B,2,11,9400,0.169103,U
K,2,11,9400,0.563456,G
B,2,11,9400,0.177986,G
Q,2,11,9400,0.074577,U
Q,2,11,9400,1.060075,G
K,2,11,9400,0.701035,U
B,2,11,9400,0.169311,U
K,2,11,9400,0.558481,G
B,2,11,9400,0.179349,G
Q,2,11,9400,0.074564,U
Q,2,11,9400,1.057637,G
K,2,21,9400,1.075998,U
B,2,21,9400,0.173408,U
K,2,21,9400,0.833044,G
B,2,21,9400,0.176451,G
Q,2,21,9400,0.099642,U
Q,2,21,9400,1.745795,G
K,2,21,9400,1.077695,U
B,2,21,9400,0.173027,U
K,2,21,9400,0.832575,G
B,2,21,9400,0.176331,G
Q,2,21,9400,0.099637,U
Q,2,21,9400,1.744853,G
K,2,21,9400,1.076331,U
B,2,21,9400,0.185236,U
K,2,21,9400,0.831605,G
B,2,21,9400,0.183965,G
Q,2,21,9400,0.099902,U
Q,2,21,9400,1.745897,G
K,2,31,9400,1.282334,U
B,2,31,9400,0.206130,U
K,2,31,9400,1.093106,G
B,2,31,9400,0.205938,G
Q,2,31,9400,0.116416,U
Q,2,31,9400,2.159529,G
K,2,31,9400,1.288524,U
B,2,31,9400,0.209736,U
K,2,31,9400,1.118467,G
B,2,31,9400,0.212882,G
Q,2,31,9400,0.117431,U
Q,2,31,9400,2.161739,G
K,2,31,9400,1.302960,U
B,2,31,9400,0.203424,U
K,2,31,9400,1.094118,G
B,2,31,9400,0.210232,G
Q,2,31,9400,0.116294,U
Q,2,31,9400,2.153369,G
K,2,41,9400,1.488058,U
B,2,41,9400,0.200420,U
K,2,41,9400,1.278806,G
B,2,41,9400,0.204110,G
Q,2,41,9400,0.135702,U
Q,2,41,9400,2.624907,G
K,2,41,9400,1.488361,U
B,2,41,9400,0.201013,U
K,2,41,9400,1.278054,G
B,2,41,9400,0.202193,G
Q,2,41,9400,0.135321,U
Q,2,41,9400,2.624219,G
K,2,41,9400,1.488607,U
B,2,41,9400,0.205138,U
K,2,41,9400,1.277960,G
B,2,41,9400,0.202049,G
Q,2,41,9400,0.135123,U
Q,2,41,9400,2.622117,G
K,2,51,9400,1.748309,U
B,2,51,9400,0.203383,U
K,2,51,9400,1.392514,G
B,2,51,9400,0.201664,G
Q,2,51,9400,0.148775,U
Q,2,51,9400,3.019415,G
K,2,51,9400,1.727777,U
B,2,51,9400,0.199143,U
K,2,51,9400,1.389351,G
B,2,51,9400,0.532384,G
Q,2,51,9400,0.147088,U
Q,2,51,9400,3.009041,G
K,2,51,9400,1.726407,U
B,2,51,9400,0.162346,U
K,2,51,9400,1.389958,G
B,2,51,9400,0.183922,G
Q,2,51,9400,0.146040,U
Q,2,51,9400,3.000501,G
K,2,61,9400,1.969811,U
B,2,61,9400,0.155400,U
K,2,61,9400,1.515791,G
B,2,61,9400,0.189033,G
Q,2,61,9400,0.160892,U
Q,2,61,9400,3.395846,G
K,2,61,9400,1.963784,U
B,2,61,9400,0.155124,U
K,2,61,9400,1.511125,G
B,2,61,9400,0.186237,G
Q,2,61,9400,0.160476,U
Q,2,61,9400,3.305998,G
K,2,61,9400,1.955517,U
B,2,61,9400,0.154643,U
K,2,61,9400,1.504992,G
B,2,61,9400,0.186606,G
Q,2,61,9400,0.160264,U
Q,2,61,9400,3.327012,G
K,2,71,9400,2.191152,U
B,2,71,9400,0.172000,U
K,2,71,9400,1.630484,G
B,2,71,9400,0.192322,G
Q,2,71,9400,0.191560,U
Q,2,71,9400,3.774930,G
K,2,71,9400,2.175990,U
B,2,71,9400,0.161521,U
K,2,71,9400,1.626675,G
B,2,71,9400,0.174370,G
Q,2,71,9400,0.165697,U
Q,2,71,9400,3.687277,G
K,2,71,9400,2.203200,U
B,2,71,9400,0.165371,U
K,2,71,9400,1.633580,G
B,2,71,9400,0.176785,G
Q,2,71,9400,0.167651,U
Q,2,71,9400,3.707118,G
K,2,81,9400,2.353294,U
B,2,81,9400,0.160453,U
K,2,81,9400,1.758736,G
B,2,81,9400,0.174548,G
Q,2,81,9400,0.154091,U
Q,2,81,9400,4.028950,G
K,2,81,9400,2.354444,U
B,2,81,9400,0.161469,U
K,2,81,9400,1.767976,G
B,2,81,9400,0.174860,G
Q,2,81,9400,0.155810,U
Q,2,81,9400,4.015676,G
K,2,81,9400,2.353083,U
B,2,81,9400,0.160664,U
K,2,81,9400,1.761418,G
B,2,81,9400,0.174262,G
Q,2,81,9400,0.154158,U
Q,2,81,9400,4.017908,G
K,2,91,9400,2.462770,U
B,2,91,9400,0.315637,U
K,2,91,9400,1.857235,G
B,2,91,9400,0.181643,G
Q,2,91,9400,0.151256,U
Q,2,91,9400,4.255834,G
K,2,91,9400,2.463988,U
B,2,91,9400,0.335298,U
K,2,91,9400,1.857433,G
B,2,91,9400,0.193613,G
Q,2,91,9400,0.151236,U
Q,2,91,9400,4.250307,G
K,2,91,9400,2.504016,U
B,2,91,9400,0.344849,U
K,2,91,9400,1.863992,G
B,2,91,9400,0.194351,G
Q,2,91,9400,0.152605,U
Q,2,91,9400,4.282903,G
K,2,101,9400,2.633079,U
B,2,101,9400,0.341979,U
K,2,101,9400,1.964682,G
B,2,101,9400,0.453765,G
Q,2,101,9400,0.152851,U
Q,2,101,9400,4.625828,G
K,2,101,9400,2.563965,U
B,2,101,9400,0.340084,U
K,2,101,9400,1.956302,G
B,2,101,9400,0.456755,G
Q,2,101,9400,0.165045,U
Q,2,101,9400,4.535915,G
K,2,101,9400,2.621438,U
B,2,101,9400,0.357747,U
K,2,101,9400,1.964513,G
B,2,101,9400,0.460182,G
Q,2,101,9400,0.156827,U
Q,2,101,9400,4.585004,G
K,2,111,9400,2.673286,U
B,2,111,9400,0.342696,U
K,2,111,9400,2.018778,G
B,2,111,9400,0.437408,G
Q,2,111,9400,0.153433,U
Q,2,111,9400,4.717367,G
K,2,111,9400,2.732092,U
B,2,111,9400,0.313363,U
K,2,111,9400,2.483379,G
B,2,111,9400,0.427856,G
Q,2,111,9400,0.164188,U
Q,2,111,9400,4.823341,G
K,2,111,9400,2.689961,U
B,2,111,9400,0.306191,U
K,2,111,9400,2.017004,G
B,2,111,9400,0.411680,G
Q,2,111,9400,0.153487,U
Q,2,111,9400,4.713353,G
K,2,121,9400,2.771089,U
B,2,121,9400,0.290522,U
K,2,121,9400,2.111792,G
B,2,121,9400,0.416761,G
Q,2,121,9400,0.141152,U
Q,2,121,9400,4.969542,G
K,2,121,9400,2.778975,U
B,2,121,9400,0.287347,U
K,2,121,9400,2.111455,G
B,2,121,9400,0.410499,G
Q,2,121,9400,0.141077,U
Q,2,121,9400,4.966028,G
K,2,121,9400,2.771300,U
B,2,121,9400,0.287718,U
K,2,121,9400,2.118177,G
B,2,121,9400,0.413514,G
Q,2,121,9400,0.141584,U
Q,2,121,9400,4.955317,G
K,2,1,9600,0.083164,U
B,2,1,9600,0.191722,U
K,2,1,9600,0.042689,G
B,2,1,9600,0.181494,G
Q,2,1,9600,0.172536,U
Q,2,1,9600,0.207633,G
K,2,1,9600,0.081147,U
B,2,1,9600,0.188598,U
K,2,1,9600,0.041811,G
B,2,1,9600,0.180943,G
Q,2,1,9600,0.167333,U
Q,2,1,9600,0.201605,G
K,2,1,9600,0.080774,U
B,2,1,9600,0.189023,U
K,2,1,9600,0.041834,G
B,2,1,9600,0.180862,G
Q,2,1,9600,0.168551,U
Q,2,1,9600,0.202278,G
K,2,11,9600,1.415514,U
B,2,11,9600,0.191902,U
K,2,11,9600,0.475530,G
B,2,11,9600,0.191492,G
Q,2,11,9600,1.165481,U
Q,2,11,9600,1.223339,G
K,2,11,9600,1.362294,U
B,2,11,9600,0.191595,U
K,2,11,9600,0.479204,G
B,2,11,9600,0.198489,G
Q,2,11,9600,1.129184,U
Q,2,11,9600,1.189947,G
K,2,11,9600,1.358907,U
B,2,11,9600,0.224866,U
K,2,11,9600,0.470120,G
B,2,11,9600,0.231109,G
Q,2,11,9600,1.128438,U
Q,2,11,9600,1.193064,G
K,2,21,9600,2.193133,U
B,2,21,9600,0.240880,U
K,2,21,9600,0.743450,G
B,2,21,9600,0.237389,G
Q,2,21,9600,1.815602,U
Q,2,21,9600,1.861694,G
K,2,21,9600,2.195236,U
B,2,21,9600,0.249196,U
K,2,21,9600,0.742414,G
B,2,21,9600,0.261133,G
Q,2,21,9600,1.907697,U
Q,2,21,9600,1.911737,G
K,2,21,9600,2.194692,U
B,2,21,9600,0.247871,U
K,2,21,9600,0.748376,G
B,2,21,9600,0.244283,G
Q,2,21,9600,1.824201,U
Q,2,21,9600,1.867297,G
K,2,31,9600,2.770074,U
B,2,31,9600,0.543692,U
K,2,31,9600,0.895666,G
B,2,31,9600,0.210291,G
Q,2,31,9600,2.317310,U
Q,2,31,9600,2.293926,G
K,2,31,9600,2.750109,U
B,2,31,9600,0.195382,U
K,2,31,9600,0.883043,G
B,2,31,9600,0.194279,G
Q,2,31,9600,2.279014,U
Q,2,31,9600,2.284307,G
K,2,31,9600,2.749144,U
B,2,31,9600,0.195013,U
K,2,31,9600,0.881640,G
B,2,31,9600,0.194427,G
Q,2,31,9600,2.275468,U
Q,2,31,9600,2.283764,G
K,2,41,9600,3.362057,U
B,2,41,9600,0.193320,U
K,2,41,9600,1.029017,G
B,2,41,9600,0.192194,G
Q,2,41,9600,2.770472,U
Q,2,41,9600,2.771781,G
K,2,41,9600,3.427107,U
B,2,41,9600,0.196049,U
K,2,41,9600,1.031218,G
B,2,41,9600,0.192852,G
Q,2,41,9600,2.810766,U
Q,2,41,9600,2.841676,G
K,2,41,9600,3.356510,U
B,2,41,9600,0.194780,U
K,2,41,9600,1.029368,G
B,2,41,9600,0.193369,G
Q,2,41,9600,2.780439,U
Q,2,41,9600,2.781711,G
K,2,51,9600,3.838790,U
B,2,51,9600,0.188554,U
K,2,51,9600,1.113075,G
B,2,51,9600,0.183064,G
Q,2,51,9600,3.178891,U
Q,2,51,9600,3.179162,G
K,2,51,9600,3.812354,U
B,2,51,9600,0.185512,U
K,2,51,9600,1.119149,G
B,2,51,9600,0.182169,G
Q,2,51,9600,3.155828,U
Q,2,51,9600,3.144652,G
K,2,51,9600,3.789493,U
B,2,51,9600,0.182020,U
K,2,51,9600,1.109098,G
B,2,51,9600,0.176993,G
Q,2,51,9600,3.145329,U
Q,2,51,9600,3.171890,G
K,2,61,9600,4.215830,U
B,2,61,9600,0.184812,U
K,2,61,9600,1.158109,G
B,2,61,9600,0.177486,G
Q,2,61,9600,3.424464,U
Q,2,61,9600,3.425564,G
K,2,61,9600,4.218137,U
B,2,61,9600,0.188636,U
K,2,61,9600,1.167236,G
B,2,61,9600,0.178806,G
Q,2,61,9600,3.465731,U
Q,2,61,9600,3.439468,G
K,2,61,9600,4.205520,U
B,2,61,9600,0.182446,U
K,2,61,9600,1.160401,G
B,2,61,9600,0.177244,G
Q,2,61,9600,3.426259,U
Q,2,61,9600,3.422732,G
K,2,71,9600,4.701325,U
B,2,71,9600,0.224944,U
K,2,71,9600,1.254022,G
B,2,71,9600,0.212673,G
Q,2,71,9600,3.857926,U
Q,2,71,9600,3.816284,G
K,2,71,9600,4.658127,U
B,2,71,9600,0.227483,U
K,2,71,9600,1.244447,G
B,2,71,9600,0.230029,G
Q,2,71,9600,3.863779,U
Q,2,71,9600,3.753636,G
K,2,71,9600,4.695113,U
B,2,71,9600,0.243221,U
K,2,71,9600,1.291825,G
B,2,71,9600,0.229393,G
Q,2,71,9600,3.872205,U
Q,2,71,9600,3.809251,G
K,2,81,9600,5.014068,U
B,2,81,9600,0.238417,U
K,2,81,9600,1.310760,G
B,2,81,9600,0.225973,G
Q,2,81,9600,4.113378,U
Q,2,81,9600,4.114214,G
K,2,81,9600,4.994509,U
B,2,81,9600,0.231129,U
K,2,81,9600,1.309592,G
B,2,81,9600,0.230332,G
Q,2,81,9600,4.148140,U
Q,2,81,9600,4.112696,G
K,2,81,9600,4.996755,U
B,2,81,9600,0.212173,U
K,2,81,9600,1.308545,G
B,2,81,9600,0.606114,G
Q,2,81,9600,4.110081,U
Q,2,81,9600,4.119281,G
K,2,91,9600,5.334207,U
B,2,91,9600,0.363482,U
K,2,91,9600,1.390860,G
B,2,91,9600,0.390134,G
Q,2,91,9600,4.396888,U
Q,2,91,9600,4.370275,G
K,2,91,9600,5.384604,U
B,2,91,9600,0.368504,U
K,2,91,9600,1.403492,G
B,2,91,9600,0.390472,G
