DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
K,3,111,11600,1.601023,U
B,3,111,11600,0.239875,U
K,3,111,11600,1.678095,G
B,3,111,11600,0.663047,G
K,3,121,11600,1.674334,U
B,3,121,11600,0.294014,U
K,3,121,11600,1.839869,G
B,3,121,11600,0.743658,G
K,3,121,11600,1.639883,U
B,3,121,11600,0.290347,U
K,3,121,11600,1.761393,G
B,3,121,11600,0.747881,G
K,3,121,11600,1.735760,U
B,3,121,11600,0.282412,U
K,3,121,11600,1.808757,G
B,3,121,11600,0.784519,G
K,3,1,11800,0.139772,U
B,3,1,11800,0.350354,U
K,3,1,11800,0.084749,G
B,3,1,11800,0.255082,G
K,3,1,11800,0.158974,U
B,3,1,11800,0.393236,U
K,3,1,11800,0.100481,G
B,3,1,11800,0.285880,G
K,3,1,11800,0.167140,U
B,3,1,11800,0.374872,U
K,3,1,11800,0.097830,G
B,3,1,11800,0.299542,G
K,3,11,11800,1.047045,U
B,3,11,11800,0.379558,U
K,3,11,11800,0.827348,G
B,3,11,11800,0.302484,G
K,3,11,11800,1.022574,U
B,3,11,11800,0.431886,U
K,3,11,11800,0.818478,G
B,3,11,11800,0.347421,G
K,3,11,11800,1.185387,U
B,3,11,11800,0.460616,U
K,3,11,11800,0.861177,G
B,3,11,11800,0.374111,G
K,3,21,11800,1.605975,U
B,3,21,11800,0.462774,U
K,3,21,11800,1.305547,G
B,3,21,11800,0.344409,G
K,3,21,11800,1.615986,U
B,3,21,11800,0.480397,U
K,3,21,11800,1.324644,G
B,3,21,11800,0.374635,G
K,3,21,11800,1.600910,U
B,3,21,11800,0.466148,U
K,3,21,11800,1.362604,G
B,3,21,11800,0.331216,G
K,3,31,11800,1.890928,U
B,3,31,11800,0.525508,U
K,3,31,11800,1.587770,G
B,3,31,11800,0.262667,G
K,3,31,11800,1.855303,U
B,3,31,11800,0.340987,U
K,3,31,11800,1.565142,G
B,3,31,11800,0.254010,G
K,3,31,11800,1.855918,U
B,3,31,11800,0.340473,U
K,3,31,11800,1.568923,G
B,3,31,11800,0.253795,G
K,3,41,11800,2.292808,U
B,3,41,11800,0.340459,U
K,3,41,11800,1.904436,G
B,3,41,11800,0.250684,G
K,3,41,11800,2.324728,U
B,3,41,11800,0.384542,U
K,3,41,11800,1.910717,G
B,3,41,11800,0.298727,G
K,3,41,11800,2.330688,U
B,3,41,11800,0.417535,U
K,3,41,11800,1.910028,G
B,3,41,11800,0.314659,G
K,3,51,11800,2.739675,U
B,3,51,11800,0.406971,U
K,3,51,11800,2.228163,G
B,3,51,11800,0.291641,G
K,3,51,11800,2.634744,U
B,3,51,11800,0.422880,U
K,3,51,11800,2.238344,G
B,3,51,11800,0.308804,G
K,3,51,11800,2.638262,U
B,3,51,11800,0.439429,U
K,3,51,11800,2.218794,G
B,3,51,11800,0.311739,G
K,3,61,11800,2.902079,U
B,3,61,11800,0.368938,U
K,3,61,11800,2.523193,G
B,3,61,11800,0.379922,G
K,3,61,11800,2.994214,U
B,3,61,11800,0.336360,U
K,3,61,11800,2.466560,G
B,3,61,11800,0.252005,G
K,3,61,11800,2.902308,U
B,3,61,11800,0.330300,U
K,3,61,11800,2.455112,G
B,3,61,11800,0.243874,G
K,3,71,11800,3.202884,U
B,3,71,11800,0.327305,U
K,3,71,11800,2.792980,G
B,3,71,11800,0.244569,G
K,3,71,11800,3.199599,U
B,3,71,11800,0.327887,U
K,3,71,11800,2.856042,G
B,3,71,11800,0.243898,G
K,3,71,11800,3.244338,U
B,3,71,11800,0.375588,U
K,3,71,11800,2.797102,G
B,3,71,11800,0.295775,G
K,3,81,11800,3.559637,U
B,3,81,11800,0.391575,U
K,3,81,11800,2.981113,G
B,3,81,11800,0.285491,G
K,3,81,11800,3.550665,U
B,3,81,11800,0.390756,U
K,3,81,11800,2.974990,G
B,3,81,11800,0.288449,G
K,3,81,11800,3.579982,U
B,3,81,11800,0.413043,U
K,3,81,11800,2.995916,G
B,3,81,11800,0.286527,G
K,3,91,11800,3.835237,U
B,3,91,11800,0.387850,U
K,3,91,11800,3.143176,G
B,3,91,11800,0.299407,G
K,3,91,11800,3.770087,U
B,3,91,11800,0.449804,U
K,3,91,11800,3.145283,G
B,3,91,11800,0.244158,G
K,3,91,11800,3.898452,U
B,3,91,11800,0.348898,U
K,3,91,11800,3.249379,G
B,3,91,11800,0.253108,G
K,3,101,11800,4.231280,U
B,3,101,11800,0.332063,U
K,3,101,11800,3.368741,G
B,3,101,11800,0.655625,G
K,3,101,11800,4.066617,U
B,3,101,11800,0.314753,U
K,3,101,11800,3.335757,G
B,3,101,11800,0.640483,G
K,3,101,11800,4.131805,U
B,3,101,11800,0.349599,U
K,3,101,11800,3.366710,G
B,3,101,11800,0.681864,G
K,3,111,11800,4.246637,U
B,3,111,11800,0.398758,U
K,3,111,11800,3.438312,G
B,3,111,11800,0.700830,G
K,3,111,11800,4.235336,U
B,3,111,11800,0.394034,U
K,3,111,11800,3.429628,G
B,3,111,11800,0.692158,G
K,3,111,11800,4.405378,U
B,3,111,11800,0.391584,U
K,3,111,11800,3.621511,G
B,3,111,11800,0.725514,G
K,3,121,11800,4.658793,U
B,3,121,11800,0.393935,U
K,3,121,11800,3.728169,G
B,3,121,11800,0.733317,G
K,3,121,11800,4.962496,U
B,3,121,11800,0.495556,U
K,3,121,11800,3.859340,G
B,3,121,11800,0.763689,G
K,3,121,11800,4.434126,U
B,3,121,11800,0.294880,U
K,3,121,11800,3.573124,G
B,3,121,11800,0.639309,G
K,3,1,12000,0.042241,U
B,3,1,12000,0.230804,U
K,3,1,12000,0.105060,G
B,3,1,12000,0.311971,G
K,3,1,12000,0.044922,U
B,3,1,12000,0.241605,U
K,3,1,12000,0.114444,G
B,3,1,12000,0.338356,G
K,3,1,12000,0.080838,U
B,3,1,12000,0.516000,U
K,3,1,12000,0.225615,G
B,3,1,12000,0.737913,G
K,3,11,12000,0.214618,U
B,3,11,12000,0.322350,U
K,3,11,12000,1.170369,G
B,3,11,12000,0.559206,G
K,3,11,12000,0.229310,U
B,3,11,12000,0.337773,U
K,3,11,12000,1.135096,G
B,3,11,12000,0.592053,G
K,3,11,12000,0.191972,U
B,3,11,12000,0.402927,U
K,3,11,12000,1.084790,G
B,3,11,12000,0.556076,G
K,3,21,12000,0.301935,U
B,3,21,12000,0.470192,U
K,3,21,12000,1.764776,G
B,3,21,12000,0.360944,G
K,3,21,12000,0.235589,U
B,3,21,12000,0.245659,U
K,3,21,12000,1.540103,G
B,3,21,12000,0.316625,G
K,3,21,12000,0.238015,U
B,3,21,12000,0.237072,U
K,3,21,12000,1.506065,G
B,3,21,12000,0.313085,G
K,3,31,12000,0.289029,U
B,3,31,12000,0.235649,U
K,3,31,12000,1.895735,G
B,3,31,12000,0.316565,G
K,3,31,12000,0.288648,U
B,3,31,12000,0.235383,U
K,3,31,12000,1.903019,G
B,3,31,12000,0.317305,G
K,3,31,12000,0.290113,U
B,3,31,12000,0.259240,U
K,3,31,12000,1.901044,G
B,3,31,12000,0.346487,G
K,3,41,12000,0.356549,U
B,3,41,12000,0.307785,U
K,3,41,12000,2.360961,G
B,3,41,12000,0.396808,G
K,3,41,12000,0.380119,U
B,3,41,12000,0.305976,U
K,3,41,12000,2.492877,G
B,3,41,12000,0.430860,G
K,3,41,12000,0.356757,U
B,3,41,12000,0.309061,U
K,3,41,12000,2.363221,G
B,3,41,12000,0.390958,G
K,3,51,12000,0.436945,U
B,3,51,12000,0.430412,U
K,3,51,12000,2.710255,G
B,3,51,12000,0.379070,G
K,3,51,12000,0.436145,U
B,3,51,12000,0.229866,U
K,3,51,12000,2.714666,G
B,3,51,12000,0.323654,G
K,3,51,12000,0.436632,U
B,3,51,12000,0.229826,U
K,3,51,12000,2.701558,G
B,3,51,12000,0.331385,G
K,3,61,12000,0.483272,U
B,3,61,12000,0.241489,U
K,3,61,12000,3.090796,G
B,3,61,12000,0.334317,G
K,3,61,12000,0.485160,U
B,3,61,12000,0.237875,U
K,3,61,12000,3.090920,G
B,3,61,12000,0.330544,G
K,3,61,12000,0.485499,U
B,3,61,12000,0.244142,U
K,3,61,12000,3.179144,G
B,3,61,12000,0.337123,G
K,3,71,12000,0.526868,U
B,3,71,12000,0.243832,U
K,3,71,12000,3.438181,G
B,3,71,12000,0.352971,G
K,3,71,12000,0.624487,U
B,3,71,12000,0.304319,U
K,3,71,12000,3.482355,G
B,3,71,12000,0.396165,G
K,3,71,12000,0.527692,U
B,3,71,12000,0.301548,U
K,3,71,12000,3.440959,G
B,3,71,12000,0.392072,G
K,3,81,12000,0.689415,U
B,3,81,12000,0.291102,U
K,3,81,12000,3.859265,G
B,3,81,12000,0.481289,G
K,3,81,12000,0.587443,U
B,3,81,12000,0.232349,U
K,3,81,12000,3.798918,G
B,3,81,12000,0.480001,G
K,3,81,12000,0.576106,U
B,3,81,12000,0.223370,U
K,3,81,12000,3.790371,G
B,3,81,12000,0.331372,G
K,3,91,12000,0.637326,U
B,3,91,12000,0.236763,U
K,3,91,12000,4.080686,G
B,3,91,12000,0.361786,G
K,3,91,12000,0.594681,U
B,3,91,12000,0.227793,U
K,3,91,12000,4.028423,G
B,3,91,12000,0.338566,G
K,3,91,12000,0.595051,U
B,3,91,12000,0.227773,U
K,3,91,12000,4.023585,G
B,3,91,12000,0.338944,G
K,3,101,12000,0.610228,U
B,3,101,12000,0.254193,U
K,3,101,12000,4.248122,G
B,3,101,12000,0.353840,G
K,3,101,12000,0.667764,U
B,3,101,12000,0.321812,U
K,3,101,12000,4.565821,G
B,3,101,12000,0.509231,G
K,3,101,12000,0.738468,U
B,3,101,12000,0.302237,U
K,3,101,12000,4.315233,G
B,3,101,12000,0.532491,G
K,3,111,12000,0.607330,U
B,3,111,12000,0.297319,U
K,3,111,12000,4.499089,G
B,3,111,12000,0.372749,G
K,3,111,12000,0.608304,U
B,3,111,12000,0.401135,U
K,3,111,12000,4.512167,G
B,3,111,12000,0.327109,G
K,3,111,12000,0.604582,U
B,3,111,12000,0.230092,U
K,3,111,12000,4.490800,G
B,3,111,12000,0.308832,G
K,3,121,12000,0.639494,U
B,3,121,12000,0.233833,U
K,3,121,12000,4.737732,G
B,3,121,12000,0.313423,G
K,3,121,12000,0.637924,U
B,3,121,12000,0.238809,U
K,3,121,12000,4.726188,G
B,3,121,12000,0.316213,G
K,3,121,12000,0.637179,U
B,3,121,12000,0.237239,U
K,3,121,12000,4.716364,G
B,3,121,12000,0.317596,G
K,3,1,12200,0.280595,U
B,3,1,12200,0.400329,U
K,3,1,12200,0.055883,G
B,3,1,12200,0.484584,G
K,3,1,12200,0.272235,U
B,3,1,12200,0.407017,U
K,3,1,12200,0.064011,G
B,3,1,12200,0.472246,G
K,3,1,12200,0.349555,U
B,3,1,12200,0.449876,U
K,3,1,12200,0.087634,G
B,3,1,12200,0.547471,G
K,3,11,12200,1.222954,U
B,3,11,12200,0.540281,U
K,3,11,12200,0.893746,G
B,3,11,12200,0.381225,G
K,3,11,12200,1.216003,U
B,3,11,12200,0.283980,U
K,3,11,12200,0.889071,G
B,3,11,12200,0.337792,G
K,3,11,12200,1.215284,U
B,3,11,12200,0.282893,U
K,3,11,12200,0.888960,G
B,3,11,12200,0.335638,G
K,3,21,12200,1.892786,U
B,3,21,12200,0.287029,U
K,3,21,12200,1.454229,G
B,3,21,12200,0.339624,G
K,3,21,12200,1.937028,U
B,3,21,12200,0.299309,U
K,3,21,12200,1.470981,G
B,3,21,12200,0.341036,G
K,3,21,12200,1.927825,U
B,3,21,12200,0.370271,U
K,3,21,12200,1.486900,G
B,3,21,12200,0.421002,G
K,3,31,12200,2.427421,U
B,3,31,12200,0.370944,U
K,3,31,12200,1.887244,G
B,3,31,12200,0.418522,G
K,3,31,12200,2.562507,U
B,3,31,12200,0.415829,U
K,3,31,12200,1.889366,G
B,3,31,12200,0.447713,G
K,3,31,12200,2.442418,U
B,3,31,12200,0.371773,U
K,3,31,12200,1.867868,G
B,3,31,12200,0.422442,G
K,3,41,12200,2.969524,U
B,3,41,12200,0.327040,U
K,3,41,12200,2.346726,G
B,3,41,12200,0.519508,G
K,3,41,12200,2.959881,U
B,3,41,12200,0.292633,U
K,3,41,12200,2.342482,G
B,3,41,12200,0.335765,G
K,3,41,12200,2.959362,U
B,3,41,12200,0.291326,U
K,3,41,12200,2.342773,G
B,3,41,12200,0.324754,G
K,3,51,12200,3.377800,U
B,3,51,12200,0.299770,U
K,3,51,12200,2.693681,G
B,3,51,12200,0.335715,G
K,3,51,12200,3.382408,U
B,3,51,12200,0.300469,U
K,3,51,12200,2.699320,G
B,3,51,12200,0.335953,G
K,3,51,12200,3.451806,U
B,3,51,12200,0.314772,U
K,3,51,12200,2.865843,G
B,3,51,12200,0.349795,G
K,3,61,12200,4.379856,U
B,3,61,12200,0.441254,U
K,3,61,12200,3.299474,G
B,3,61,12200,0.481808,G
K,3,61,12200,3.789705,U
B,3,61,12200,0.393151,U
K,3,61,12200,3.025041,G
B,3,61,12200,0.420133,G
K,3,61,12200,4.022247,U
B,3,61,12200,0.406322,U
K,3,61,12200,3.037839,G
B,3,61,12200,0.459387,G
K,3,71,12200,4.158836,U
B,3,71,12200,0.337480,U
K,3,71,12200,3.307721,G
B,3,71,12200,0.501180,G
K,3,71,12200,4.153531,U
B,3,71,12200,0.307432,U
K,3,71,12200,3.305604,G
B,3,71,12200,0.329682,G
K,3,71,12200,4.353307,U
B,3,71,12200,0.325697,U
K,3,71,12200,3.347918,G
B,3,71,12200,0.346649,G
K,3,81,12200,4.568840,U
B,3,81,12200,0.310323,U
K,3,81,12200,3.577172,G
B,3,81,12200,0.328785,G
K,3,81,12200,4.747321,U
B,3,81,12200,0.324166,U
K,3,81,12200,3.845067,G
B,3,81,12200,0.343015,G
K,3,81,12200,4.630413,U
B,3,81,12200,0.332104,U
K,3,81,12200,3.627548,G
B,3,81,12200,0.356458,G
K,3,91,12200,4.847628,U
B,3,91,12200,0.386263,U
K,3,91,12200,3.830892,G
B,3,91,12200,0.413104,G
K,3,91,12200,4.899151,U
B,3,91,12200,0.386767,U
K,3,91,12200,3.834602,G
B,3,91,12200,0.440696,G
K,3,91,12200,4.847240,U
B,3,91,12200,0.375264,U
K,3,91,12200,3.828927,G
B,3,91,12200,0.553786,G
K,3,101,12200,5.183654,U
B,3,101,12200,0.278873,U
K,3,101,12200,4.088169,G
B,3,101,12200,0.303246,G
K,3,101,12200,5.190224,U
B,3,101,12200,0.283545,U
K,3,101,12200,4.229476,G
B,3,101,12200,0.308644,G
K,3,101,12200,5.207872,U
B,3,101,12200,0.281265,U
K,3,101,12200,4.086836,G
B,3,101,12200,0.306389,G
K,3,111,12200,5.529692,U
B,3,111,12200,0.299851,U
K,3,111,12200,4.318555,G
B,3,111,12200,0.309294,G
K,3,111,12200,5.516874,U
B,3,111,12200,0.281199,U
K,3,111,12200,4.267856,G
B,3,111,12200,0.310475,G
K,3,111,12200,5.531920,U
B,3,111,12200,0.316146,U
K,3,111,12200,4.241012,G
B,3,111,12200,0.370860,G
K,3,121,12200,5.765918,U
B,3,121,12200,0.358803,U
K,3,121,12200,4.438587,G
B,3,121,12200,0.389836,G
K,3,121,12200,5.864992,U
B,3,121,12200,0.361715,U
K,3,121,12200,4.490539,G
B,3,121,12200,0.421812,G
K,3,121,12200,5.752396,U
B,3,121,12200,0.325410,U
K,3,121,12200,4.455165,G
B,3,121,12200,0.585355,G
K,3,1,12400,0.059318,U
B,3,1,12400,0.248874,U
K,3,1,12400,0.116106,G
B,3,1,12400,0.337845,G
K,3,1,12400,0.059042,U
B,3,1,12400,0.251212,U
K,3,1,12400,0.119503,G
B,3,1,12400,0.339894,G
K,3,1,12400,0.057573,U
B,3,1,12400,0.249642,U
K,3,1,12400,0.116400,G
B,3,1,12400,0.338846,G
K,3,11,12400,0.364914,U
B,3,11,12400,0.257773,U
K,3,11,12400,0.543899,G
B,3,11,12400,0.364214,G
K,3,11,12400,0.377457,U
B,3,11,12400,0.312860,U
K,3,11,12400,0.545508,G
B,3,11,12400,0.418612,G
K,3,11,12400,0.354009,U
B,3,11,12400,0.336127,U
K,3,11,12400,0.542665,G
B,3,11,12400,0.435195,G
K,3,21,12400,0.577986,U
B,3,21,12400,0.336062,U
K,3,21,12400,0.838428,G
B,3,21,12400,0.432570,G
K,3,21,12400,0.591246,U
B,3,21,12400,0.449293,U
K,3,21,12400,0.846499,G
B,3,21,12400,0.412820,G
K,3,21,12400,0.584889,U
B,3,21,12400,0.258569,U
K,3,21,12400,0.847495,G
B,3,21,12400,0.347464,G
K,3,31,12400,0.749387,U
B,3,31,12400,0.260983,U
K,3,31,12400,1.075468,G
B,3,31,12400,0.344154,G
K,3,31,12400,0.727867,U
B,3,31,12400,0.259452,U
K,3,31,12400,1.064410,G
B,3,31,12400,0.340811,G
K,3,31,12400,0.733613,U
B,3,31,12400,0.267235,U
K,3,31,12400,1.066447,G
B,3,31,12400,0.346464,G
K,3,41,12400,0.895697,U
B,3,41,12400,0.252726,U
K,3,41,12400,1.285020,G
B,3,41,12400,0.341599,G
K,3,41,12400,0.928495,U
B,3,41,12400,0.249125,U
K,3,41,12400,1.277821,G
B,3,41,12400,0.337012,G
K,3,41,12400,0.899690,U
B,3,41,12400,0.331207,U
K,3,41,12400,1.278143,G
B,3,41,12400,0.427931,G
K,3,51,12400,1.018733,U
B,3,51,12400,0.344452,U
K,3,51,12400,1.448502,G
B,3,51,12400,0.442202,G
K,3,51,12400,1.021652,U
B,3,51,12400,0.260737,U
K,3,51,12400,1.445992,G
B,3,51,12400,0.518590,G
K,3,51,12400,1.047385,U
B,3,51,12400,0.246238,U
K,3,51,12400,1.446112,G
B,3,51,12400,0.346170,G
K,3,61,12400,1.122895,U
B,3,61,12400,0.245642,U
K,3,61,12400,1.569874,G
B,3,61,12400,0.340234,G
K,3,61,12400,1.128262,U
B,3,61,12400,0.248010,U
K,3,61,12400,1.564152,G
B,3,61,12400,0.342041,G
K,3,61,12400,1.125491,U
B,3,61,12400,0.247170,U
K,3,61,12400,1.562826,G
B,3,61,12400,0.342649,G
K,3,71,12400,1.243847,U
B,3,71,12400,0.257743,U
K,3,71,12400,1.738248,G
B,3,71,12400,0.333098,G
K,3,71,12400,1.242871,U
B,3,71,12400,0.277471,U
K,3,71,12400,1.741182,G
B,3,71,12400,0.354223,G
K,3,71,12400,1.255735,U
B,3,71,12400,0.398606,U
K,3,71,12400,1.766258,G
B,3,71,12400,0.458258,G
K,3,81,12400,1.519511,U
B,3,81,12400,0.337060,U
K,3,81,12400,1.883092,G
B,3,81,12400,0.414914,G
K,3,81,12400,1.373330,U
B,3,81,12400,0.258334,U
K,3,81,12400,1.885494,G
B,3,81,12400,0.335939,G
K,3,81,12400,1.377934,U
B,3,81,12400,0.278353,U
K,3,81,12400,1.930500,G
B,3,81,12400,0.338327,G
K,3,91,12400,1.447279,U
B,3,91,12400,0.264316,U
K,3,91,12400,2.025620,G
B,3,91,12400,0.346792,G
K,3,91,12400,1.446679,U
B,3,91,12400,0.264079,U
K,3,91,12400,2.026481,G
B,3,91,12400,0.343711,G
K,3,91,12400,1.447323,U
B,3,91,12400,0.261565,U
K,3,91,12400,2.023572,G
B,3,91,12400,0.346657,G
K,3,101,12400,1.664495,U
B,3,101,12400,0.827873,U
K,3,101,12400,2.198834,G
B,3,101,12400,0.346625,G
K,3,101,12400,1.606850,U
B,3,101,12400,0.899383,U
K,3,101,12400,2.176936,G
B,3,101,12400,0.432201,G
K,3,101,12400,1.616611,U
B,3,101,12400,0.924143,U
K,3,101,12400,2.187151,G
B,3,101,12400,0.428806,G
K,3,111,12400,1.616996,U
B,3,111,12400,0.865681,U
K,3,111,12400,2.285911,G
B,3,111,12400,0.526407,G
K,3,111,12400,1.621513,U
B,3,111,12400,0.817193,U
K,3,111,12400,2.279834,G
B,3,111,12400,0.335801,G
K,3,111,12400,1.693750,U
B,3,111,12400,0.838480,U
K,3,111,12400,2.360525,G
B,3,111,12400,0.352886,G
K,3,121,12400,1.751914,U
B,3,121,12400,0.822356,U
K,3,121,12400,2.367923,G
B,3,121,12400,0.344786,G
K,3,121,12400,1.741833,U
B,3,121,12400,0.817894,U
K,3,121,12400,2.367666,G
B,3,121,12400,0.336746,G
K,3,121,12400,1.748195,U
B,3,121,12400,0.818984,U
K,3,121,12400,2.370129,G
B,3,121,12400,0.337699,G
K,3,1,12600,0.051357,U
B,3,1,12600,0.264796,U
K,3,1,12600,0.047420,G
B,3,1,12600,0.376167,G
K,3,1,12600,0.047718,U
B,3,1,12600,0.273137,U
K,3,1,12600,0.046243,G
B,3,1,12600,0.604744,G
K,3,1,12600,0.046411,U
B,3,1,12600,0.214926,U
K,3,1,12600,0.046582,G
B,3,1,12600,0.316119,G
K,3,11,12600,0.183045,U
B,3,11,12600,0.242950,U
K,3,11,12600,0.688526,G
B,3,11,12600,0.341029,G
K,3,11,12600,0.181742,U
B,3,11,12600,0.245732,U
K,3,11,12600,0.693093,G
B,3,11,12600,0.326937,G
K,3,11,12600,0.180703,U
B,3,11,12600,0.235512,U
K,3,11,12600,0.675703,G
B,3,11,12600,0.330059,G
K,3,21,12600,0.267575,U
B,3,21,12600,0.233667,U
K,3,21,12600,1.119520,G
B,3,21,12600,0.324925,G
K,3,21,12600,0.267069,U
B,3,21,12600,0.233163,U
K,3,21,12600,1.118837,G
B,3,21,12600,0.323519,G
K,3,21,12600,0.268740,U
B,3,21,12600,0.263460,U
K,3,21,12600,1.122643,G
B,3,21,12600,0.374922,G
K,3,31,12600,0.347613,U
B,3,31,12600,0.322045,U
K,3,31,12600,1.423082,G
B,3,31,12600,0.451012,G
K,3,31,12600,0.401874,U
B,3,31,12600,0.318328,U
K,3,31,12600,1.459936,G
B,3,31,12600,0.592412,G
K,3,31,12600,0.328969,U
B,3,31,12600,0.241032,U
K,3,31,12600,1.406722,G
B,3,31,12600,0.323977,G
K,3,41,12600,0.389408,U
B,3,41,12600,0.246011,U
K,3,41,12600,1.860213,G
B,3,41,12600,0.356285,G
K,3,41,12600,0.387453,U
B,3,41,12600,0.249512,U
K,3,41,12600,1.915355,G
B,3,41,12600,0.359459,G
K,3,41,12600,0.379118,U
B,3,41,12600,0.236367,U
K,3,41,12600,1.768278,G
B,3,41,12600,0.336598,G
K,3,51,12600,0.459603,U
B,3,51,12600,0.240461,U
K,3,51,12600,2.020939,G
B,3,51,12600,0.341406,G
K,3,51,12600,0.457756,U
B,3,51,12600,0.239934,U
K,3,51,12600,2.128148,G
B,3,51,12600,0.338383,G
K,3,51,12600,0.449808,U
B,3,51,12600,0.233195,U
K,3,51,12600,2.016265,G
B,3,51,12600,0.331100,G
K,3,61,12600,0.501628,U
B,3,61,12600,0.243928,U
K,3,61,12600,2.251276,G
B,3,61,12600,0.365073,G
K,3,61,12600,0.564917,U
B,3,61,12600,0.459510,U
K,3,61,12600,2.311361,G
B,3,61,12600,0.403925,G
K,3,61,12600,0.533744,U
B,3,61,12600,0.247832,U
K,3,61,12600,2.344640,G
B,3,61,12600,0.354534,G
K,3,71,12600,0.649227,U
B,3,71,12600,0.244967,U
K,3,71,12600,2.764007,G
B,3,71,12600,0.371736,G
K,3,71,12600,0.597790,U
B,3,71,12600,0.217829,U
K,3,71,12600,2.553546,G
B,3,71,12600,0.337040,G
K,3,71,12600,0.599696,U
B,3,71,12600,0.215441,U
K,3,71,12600,2.550041,G
B,3,71,12600,0.339161,G
K,3,81,12600,0.643991,U
B,3,81,12600,0.593331,U
K,3,81,12600,2.812120,G
B,3,81,12600,0.327983,G
K,3,81,12600,0.633121,U
B,3,81,12600,0.579591,U
K,3,81,12600,2.800477,G
B,3,81,12600,0.321797,G
K,3,81,12600,0.628738,U
B,3,81,12600,0.578853,U
K,3,81,12600,2.803381,G
B,3,81,12600,0.321515,G
K,3,91,12600,0.638311,U
B,3,91,12600,0.648011,U
K,3,91,12600,2.991062,G
B,3,91,12600,0.358846,G
K,3,91,12600,0.639891,U
B,3,91,12600,0.648293,U
K,3,91,12600,2.992950,G
B,3,91,12600,0.516807,G
K,3,91,12600,0.677387,U
B,3,91,12600,0.631056,U
K,3,91,12600,2.995814,G
B,3,91,12600,0.331180,G
K,3,101,12600,0.691312,U
B,3,101,12600,0.619089,U
K,3,101,12600,3.187909,G
B,3,101,12600,0.320114,G
K,3,101,12600,0.691748,U
B,3,101,12600,0.614580,U
K,3,101,12600,3.181148,G
B,3,101,12600,0.320655,G
K,3,101,12600,0.691343,U
B,3,101,12600,0.610402,U
K,3,101,12600,3.186160,G
B,3,101,12600,0.318799,G
K,3,111,12600,0.704299,U
B,3,111,12600,0.608950,U
K,3,111,12600,3.376040,G
B,3,111,12600,0.328042,G
K,3,111,12600,0.706146,U
B,3,111,12600,0.638780,U
K,3,111,12600,3.367658,G
B,3,111,12600,0.326155,G
K,3,111,12600,0.713468,U
B,3,111,12600,0.612730,U
K,3,111,12600,3.390065,G
B,3,111,12600,0.345395,G
K,3,121,12600,0.747038,U
B,3,121,12600,0.916186,U
K,3,121,12600,3.605691,G
B,3,121,12600,0.372570,G
K,3,121,12600,0.760168,U
B,3,121,12600,0.643973,U
K,3,121,12600,3.578032,G
B,3,121,12600,0.351061,G
K,3,121,12600,0.746609,U
B,3,121,12600,0.629311,U
K,3,121,12600,3.552773,G
B,3,121,12600,0.334658,G
K,3,1,12800,0.132319,U
B,3,1,12800,0.282913,U
K,3,1,12800,0.103426,G
B,3,1,12800,0.281833,G
K,3,1,12800,0.130190,U
B,3,1,12800,0.281546,U
K,3,1,12800,0.104234,G
B,3,1,12800,0.282319,G
K,3,1,12800,0.129578,U
B,3,1,12800,0.280212,U
K,3,1,12800,0.102177,G
B,3,1,12800,0.280738,G
K,3,11,12800,1.055223,U
B,3,11,12800,0.325785,U
K,3,11,12800,0.859640,G
B,3,11,12800,0.296562,G
K,3,11,12800,1.041024,U
B,3,11,12800,0.297428,U
K,3,11,12800,0.831526,G
B,3,11,12800,0.275659,G
K,3,11,12800,1.043999,U
B,3,11,12800,0.443290,U
K,3,11,12800,0.834778,G
B,3,11,12800,0.274805,G
K,3,21,12800,1.738674,U
B,3,21,12800,0.295475,U
K,3,21,12800,1.349157,G
B,3,21,12800,0.289425,G
K,3,21,12800,1.741125,U
B,3,21,12800,0.296371,U
K,3,21,12800,1.349395,G
B,3,21,12800,0.289658,G
K,3,21,12800,1.743669,U
B,3,21,12800,0.300614,U
K,3,21,12800,1.350882,G
B,3,21,12800,0.293660,G
K,3,31,12800,2.209527,U
B,3,31,12800,0.313419,U
K,3,31,12800,1.677399,G
B,3,31,12800,0.288928,G
K,3,31,12800,2.203472,U
B,3,31,12800,0.306431,U
K,3,31,12800,1.677249,G
B,3,31,12800,0.287952,G
K,3,31,12800,2.209577,U
B,3,31,12800,0.307595,U
K,3,31,12800,1.673310,G
B,3,31,12800,0.288386,G
K,3,41,12800,2.723052,U
B,3,41,12800,0.300641,U
K,3,41,12800,2.161226,G
B,3,41,12800,0.285722,G
K,3,41,12800,2.726289,U
B,3,41,12800,0.301219,U
K,3,41,12800,2.157348,G
B,3,41,12800,0.287433,G
K,3,41,12800,2.725967,U
B,3,41,12800,0.302862,U
K,3,41,12800,2.157787,G
B,3,41,12800,0.442318,G
K,3,51,12800,3.287732,U
B,3,51,12800,0.331978,U
K,3,51,12800,2.516921,G
B,3,51,12800,0.296011,G
K,3,51,12800,3.135927,U
B,3,51,12800,0.318933,U
K,3,51,12800,2.477465,G
B,3,51,12800,0.289234,G
K,3,51,12800,3.108685,U
B,3,51,12800,0.317251,U
K,3,51,12800,2.457411,G
B,3,51,12800,0.288956,G
K,3,61,12800,3.483107,U
B,3,61,12800,0.313465,U
K,3,61,12800,2.714034,G
B,3,61,12800,0.293359,G
